company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 00449,https://www.zhipin.com/job_detail/13b91e4eeca0d8e51n172tq_EVQ~.html,9-14K,Guangzhou Site 00676,1-3 years,Bachelor degree,JavaEngineer,guangzhou,3
Company 01340,https://www.zhipin.com/job_detail/227224d9e065bd3003Fz39i7EFo~.html,10-12K,Guangzhou Site 00740,3-5 years,Associate degree,java,guangzhou,4
Company 03276,https://www.zhipin.com/job_detail/90dfead016853a551Hd529S4EVA~.html,6-10K,Guangzhou Site 00741,1-3 years,Associate degree,Java,guangzhou,4
Company 00208,https://www.zhipin.com/job_detail/072b0f5c1d1e0c391nF82N-8GFY~.html,12-20K,Guangzhou Site 00680,3-5 years,Bachelor degree,Senior JavaEngineer,guangzhou,4
Company 03277,https://www.zhipin.com/job_detail/7a52cf7c8bbf842b1nZz29u8FFs~.html,6-9K,Guangzhou Site 00742,1-3 years,Associate degree,Java,guangzhou,5
Company 00777,https://www.zhipin.com/job_detail/165e338463932b1e1HBy3di6GFc~.html,2-3K,Guangzhou Site 00690,Fresh graduate,Bachelor degree,Java Developer,guangzhou,2
Company 00145,https://www.zhipin.com/job_detail/a21165de40f3a0981HJ909W_E1Q~.html,10-13K,Guangzhou Site 00674,3-5 years,Bachelor degree,Java Developer,guangzhou,1
Company 03278,https://www.zhipin.com/job_detail/d33f5cfde88300371nR_3NS5FlQ~.html,20-30K,Guangzhou Site 00736,5-10 years,Bachelor degree,JavaArchitect,guangzhou,2
Company 03279,https://www.zhipin.com/job_detail/c2d4860040b070991Xd52N-1F1Y~.html,6-12K,Guangzhou Site 00689,1-3 years,Associate degree,Java,guangzhou,5
Company 03280,https://www.zhipin.com/job_detail/84676c0725b23bdf1X1z3du8ElI~.html,10-20K,Guangzhou Site 00674,3-5 years,Bachelor degree,Java,guangzhou,1
Company 00145,https://www.zhipin.com/job_detail/e0f18582f37f21231XF-2d-0GVQ~.html,12-20K,Guangzhou Site 00688,3-5 years,Bachelor degree,Java,guangzhou,2
Company 00595,https://www.zhipin.com/job_detail/b54d6b8b7d30db4e1X1y2N21GFM~.html,15-30K,Guangzhou Site 00674,3-5 years,Bachelor degree,Senior JAVAEngineer,guangzhou,5
Company 03281,https://www.zhipin.com/job_detail/2549720652e4082c1nd_09u8E1E~.html,20-30K,Guangzhou Site 00676,10+ years,Bachelor degree,Java,guangzhou,6
PPmoney,https://www.zhipin.com/job_detail/cce8b05c5b7e75ea1HJ42dS0EFU~.html,16-24K x 13 salaries,Guangzhou Site 00676,3-5 years,Bachelor degree,Java Senior Engineer (MJ001247),guangzhou,5
Company 01411,https://www.zhipin.com/job_detail/71046ad9c900dacb1HZ82d-0GFQ~.html,15-25K x 16 salaries,Guangzhou Site 00705,1-3 years,Bachelor degree,JavaBackend Developer Engineer,guangzhou,5
Company 01857,https://www.zhipin.com/job_detail/c3af758e7abbe64b0nZy2Ny0FVM~.html,9-14K,Guangzhou Site 00677,1-3 years,Bachelor degree,Java Developer,guangzhou,5
Company 01340,https://www.zhipin.com/job_detail/0cb592c8f76cff6b0nR53dm-GVs~.html,11-20K,Guangzhou Site 00700,1-3 years,Associate degree,Java,guangzhou,6
Company 01320,https://www.zhipin.com/job_detail/bd40cb25791053ba0nZ_09-4ElY~.html,9-11K,Guangzhou Site 00705,1-3 years,Bachelor degree,Java Developer,guangzhou,3
Company 03282,https://www.zhipin.com/job_detail/9e36a3d959dda9991HN73926FFc~.html,12-20K,Guangzhou Site 00696,3-5 years,Bachelor degree,Senior JavaEngineer,guangzhou,5
Company 00133,https://www.zhipin.com/job_detail/35ec57326bd2afe61n153d68GFM~.html,18-30K,Guangzhou Site 00681,3-5 years,Bachelor degree,Java Developer,guangzhou,1
Company 02725,https://www.zhipin.com/job_detail/11c7e6856f8c0ad81HR53965FVA~.html,7-12K,Guangzhou Site 00679,1-3 years,Bachelor degree,Mid-level JavaEngineer,guangzhou,6
Company 03283,https://www.zhipin.com/job_detail/cd434203e1d2901b03R40tq7FFY~.html,9-11K,Guangzhou Site 00700,3-5 years,Bachelor degree,Mid-level Java,guangzhou,4
Company 03284,https://www.zhipin.com/job_detail/22dcfabc1dc4bd990nV43967EVQ~.html,20-30K,Guangzhou Site 00697,3-5 years,Bachelor degree,JavaArchitect,guangzhou,6
Company 03285,https://www.zhipin.com/job_detail/3ff7cf25f31801041XN-0tu5E1E~.html,8-12K,Guangzhou Site 00681,1-3 years,Bachelor degree,JavaBackend Developer,guangzhou,1
Company 03286,https://www.zhipin.com/job_detail/19480ae91dab2ae603R929S7Elo~.html,6-11K x 13 salaries,Guangzhou Site 00738,Experience not required,Bachelor degree,Java Developer,guangzhou,6
Company 03259,https://www.zhipin.com/job_detail/4726dd6fef5dfb270nZ_2t66FVY~.html,11-16K,Guangzhou Site 00685,3-5 years,Bachelor degree,JAVAMid-level Engineer,guangzhou,3
Company 03287,https://www.zhipin.com/job_detail/4d45623029a607911Hd90tS7F1U~.html,4-5K,Guangzhou Site 00743,Less than 1 year,Bachelor degree,Java,guangzhou,5
Company 03288,https://www.zhipin.com/job_detail/b441a91f328b6b9f03V62tq7E1E~.html,10-15K,Guangzhou Site 00674,3-5 years,Associate degree,JavaEngineer,guangzhou,3
Company 03289,https://www.zhipin.com/job_detail/5ee16a3e589ed33c0HR50tq1Fg~~.html,8-15K,Guangzhou Site 00707,3-5 years,Bachelor degree,JavaEngineer,guangzhou,3
PPmoney,https://www.zhipin.com/job_detail/a95d8e33fa03430e1H173d-8FVY~.html,15-25K,Guangzhou Site 00705,5-10 years,Bachelor degree,Senior JavaEngineer (MJ000726),guangzhou,6
Company 03162,https://www.zhipin.com/job_detail/2ab1e4dda419efd31Xd-29S-EFM~.html,15-25K,Guangzhou Site 00677,5-10 years,Bachelor degree,JavaDeveloper Engineer,guangzhou,4
Company 03290,https://www.zhipin.com/job_detail/f95f976cbcee2cb40nVz3dS4EVI~.html,14-25K,Guangzhou Site 00744,5-10 years,Associate degree,Java Developer,guangzhou,5
Company 03291,https://www.zhipin.com/job_detail/708f04062339c5540nd60961FVA~.html,8-10K,Guangzhou Site 00690,3-5 years,Associate degree,Java,guangzhou,4
Company 02712,https://www.zhipin.com/job_detail/fb44fc4dfe1363301Xx82t-6ElI~.html,10-15K,Guangzhou Site 00681,3-5 years,Bachelor degree,JAVA Engineer,guangzhou,4
Company 00159,https://www.zhipin.com/job_detail/351ff940f20192a003Z92Nm1GFs~.html,7-14K,Guangzhou Site 00677,3-5 years,Bachelor degree,JavaEngineer,guangzhou,1
Company 00133,https://www.zhipin.com/job_detail/6157e754692bffac1XV73d67E1E~.html,15-30K,Guangzhou Site 00745,3-5 years,Bachelor degree,Java,guangzhou,1
Company 03292,https://www.zhipin.com/job_detail/9b42b3b4547ec1a10nRz2dm_GFE~.html,8-13K,Guangzhou Site 00703,1-3 years,Bachelor degree,Java Developer,guangzhou,6
Company 03293,https://www.zhipin.com/job_detail/35236ec68fb9e6791XV729S0E1U~.html,14-20K,Guangzhou Site 00674,3-5 years,Bachelor degree,JavaEngineer,guangzhou,4
Company 03294,https://www.zhipin.com/job_detail/dc73e7b159b12faf03F_2d-9GVI~.html,16-22K,Guangzhou Site 00695,5-10 years,Bachelor degree,Senior java,guangzhou,4
Company 03295,https://www.zhipin.com/job_detail/be01e79396b55e1c0nN72dW6EQ~~.html,10-20K,Guangzhou Site 00674,1-3 years,Bachelor degree,Java,guangzhou,5
Company 01340,https://www.zhipin.com/job_detail/c045c7269271c47a03Ry3ty6FVs~.html,10-13K,Guangzhou Site 00697,1-3 years,Bachelor degree,java,guangzhou,3
Company 03296,https://www.zhipin.com/job_detail/705c4fb7ea6345561XRy2t2-FFA~.html,10-20K,Guangzhou Site 00681,Experience not required,Associate degree,Java Developer,guangzhou,6
Company 03297,https://www.zhipin.com/job_detail/29c19f0e9c5ef14503F63dq-EFo~.html,20-35K x 14 salaries,Guangzhou Site 00711,5-10 years,Bachelor degree,javaArchitect,guangzhou,3
Company 03298,https://www.zhipin.com/job_detail/46af3cc24724f5221XN70ty_E1U~.html,10-15K,Guangzhou Site 00684,1-3 years,Bachelor degree,Java Developer,guangzhou,2
Company 03260,https://www.zhipin.com/job_detail/e1b04c3dac82dfbd1XB-3dm7Fls~.html,20-25K,Guangzhou Site 00746,5-10 years,Bachelor degree,JavaArchitect,guangzhou,6
Company 03299,https://www.zhipin.com/job_detail/5ee3dedbd8a54b64031_3d6-E1s~.html,15-30K x 15 salaries,Guangzhou Site 00674,3-5 years,Bachelor degree,JavaDeveloper Engineer,guangzhou,4
Company 03300,https://www.zhipin.com/job_detail/dd663c980d580c191XR839u7EFo~.html,13-18K x 13 salaries,Guangzhou Site 00703,3-5 years,Bachelor degree,JavaEngineer,guangzhou,3
Company 03301,https://www.zhipin.com/job_detail/72205cab30bea0041nFz09u_Eg~~.html,10-16K,Guangzhou Site 00747,3-5 years,Bachelor degree,Java Developer,guangzhou,3
Company 03302,https://www.zhipin.com/job_detail/a46c117c758fb4681nZ909y1FFQ~.html,20-30K,Guangzhou Site 00677,3-5 years,Education not specified,Java,guangzhou,5
Company 03284,https://www.zhipin.com/job_detail/4adc8b6db5fbac2903J42dy9GVE~.html,11-20K x 13 salaries,Guangzhou Site 00697,3-5 years,Bachelor degree,Java Developer,guangzhou,5
Company 03303,https://www.zhipin.com/job_detail/47af7dc4fa1aee9d03d73tS4EVU~.html,10-15K x 13 salaries,Guangzhou Site 00736,3-5 years,Bachelor degree,JavaEngineer,guangzhou,5
Company 00005,https://www.zhipin.com/job_detail/f15ac6f71a9a54e01XF_3ty9FVo~.html,8-15K,Guangzhou Site 00681,Less than 1 year,Bachelor degree,Java,guangzhou,6
Company 03304,https://www.zhipin.com/job_detail/3d11cd4a2c7ecbd91HB509i6EFY~.html,10-15K,Guangzhou Site 00707,3-5 years,Bachelor degree,Java Developer,guangzhou,1
Company 03305,https://www.zhipin.com/job_detail/b40e4d59391c1f7a031809--F1Y~.html,8-11K,Guangzhou Site 00690,3-5 years,Associate degree,Mid-level JAVA,guangzhou,1
Company 01292,https://www.zhipin.com/job_detail/92631b5cb1cc5f711HN73dW6E1Q~.html,14-17K,Guangzhou Site 00677,3-5 years,Bachelor degree,Senior javaDeveloper,guangzhou,2
Company 03306,https://www.zhipin.com/job_detail/3af764e8ee31d4441Xx62d-5ElM~.html,12-18K,Guangzhou Site 00748,3-5 years,Bachelor degree,JavaEngineer,guangzhou,5
Company 00760,https://www.zhipin.com/job_detail/d7000ee4f05d3b201HB70t6-E1U~.html,13-20K x 13 salaries,Guangzhou Site 00721,5-10 years,Bachelor degree,javaDeveloper,guangzhou,5
Company 00198,https://www.zhipin.com/job_detail/5132b353539f8db01XB439q5FlA~.html,7-14K,Guangzhou Site 00721,1-3 years,Bachelor degree,javaEngineer,guangzhou,6
Company 03307,https://www.zhipin.com/job_detail/a18bfca904083bc21HNz3NS0F1U~.html,10-15K,Guangzhou Site 00674,1-3 years,Bachelor degree,Java,guangzhou,3
Company 03308,https://www.zhipin.com/job_detail/872955ca2b09c44303Ny3NW4EVI~.html,10-12K x 14 salaries,Guangzhou Site 00674,3-5 years,Bachelor degree,Java,guangzhou,1
Company 03309,https://www.zhipin.com/job_detail/64c08d459ca5918003Z53tS7FlU~.html,8-12K,Guangzhou Site 00684,3-5 years,Bachelor degree,JavaBackend,guangzhou,5
Company 01857,https://www.zhipin.com/job_detail/ad48ba6be638847a0nZy2N21EFc~.html,8-10K,Guangzhou Site 00721,1-3 years,Bachelor degree,JavaEngineer,guangzhou,5
Company 03310,https://www.zhipin.com/job_detail/36c19f2063a753961nZ73ty5FlM~.html,9-18K,Guangzhou Site 00693,3-5 years,Associate degree,JavaDeveloper Engineer,guangzhou,3
Company 00668,https://www.zhipin.com/job_detail/6dab7d5be954bef1031839y5FlE~.html,8-12K,Guangzhou Site 00683,1-3 years,Associate degree,Java,guangzhou,1
Company 03275,https://www.zhipin.com/job_detail/25c105c9a2970b5b0nR-0924F1c~.html,15-28K,Guangzhou Site 00684,5-10 years,Bachelor degree,JavaDeveloper Engineer,guangzhou,4
Company 03120,https://www.zhipin.com/job_detail/95bffe4754f721a21nx83dm-FFE~.html,13-18K,Guangzhou Site 00674,5-10 years,Associate degree,Java Developer,guangzhou,1
Company 00789,https://www.zhipin.com/job_detail/9bb6b4d7ee3d7edb1HR62dq7Fls~.html,15-30K,Guangzhou Site 00737,3-5 years,Bachelor degree,JAVASenior Engineer,guangzhou,3
Company 01477,https://www.zhipin.com/job_detail/06cf5e687630a6a403B429W-EVo~.html,20-30K x 13 salaries,Guangzhou Site 00681,5-10 years,Bachelor degree,Java Developer,guangzhou,4
Company 01340,https://www.zhipin.com/job_detail/a5044aec3062312003Ry2NW7EVc~.html,11-15K,Guangzhou Site 00749,3-5 years,Associate degree,Java,guangzhou,3
Company 03259,https://www.zhipin.com/job_detail/50e0b2e4fdfabd0d03dz0t-8GFQ~.html,14-18K,Guangzhou Site 00685,5-10 years,Bachelor degree,JAVASenior Developer Engineer,guangzhou,2
Company 01479,https://www.zhipin.com/job_detail/1e0fc006c9742da81Xd90tS0FFA~.html,15-25K,Guangzhou Site 00728,5-10 years,Associate degree,Senior JavaEngineer,guangzhou,3
Company 03311,https://www.zhipin.com/job_detail/85e0c520d4bf0e2003x_3dq6GVQ~.html,10-15K,Guangzhou Site 00742,1-3 years,Associate degree,Java,guangzhou,2
Company 03312,https://www.zhipin.com/job_detail/099435540df0ca5703Ny2tW-GFE~.html,11-20K x 15 salaries,Guangzhou Site 00676,3-5 years,Bachelor degree,JavaEngineer,guangzhou,3
Company 00140,https://www.zhipin.com/job_detail/730ebe1b001bc7a503x93Nq9FlY~.html,7-12K,Guangzhou Site 00674,1-3 years,Bachelor degree,JavaDeveloper Engineer,guangzhou,5
Company 02726,https://www.zhipin.com/job_detail/f0f8cc8b727e85bc03d40tu4EFM~.html,15-18K x 13 salaries,Guangzhou Site 00716,5-10 years,Bachelor degree,Java Developer,guangzhou,2
Company 03313,https://www.zhipin.com/job_detail/d0e0e8108075bb7f03J52Nq6F1s~.html,20-30K,Guangzhou Site 00750,5-10 years,Bachelor degree,Senior JavaEngineer,guangzhou,4
Company 03256,https://www.zhipin.com/job_detail/fb9f510e753ffd660nZ929u0GVs~.html,15-20K x 14 salaries,Guangzhou Site 00734,3-5 years,Bachelor degree,JAVAArchitect,guangzhou,6
Company 03314,https://www.zhipin.com/job_detail/aef2abc77f7aa5f91Hx83dW9EFI~.html,7-12K x 13 salaries,Guangzhou Site 00681,1-3 years,Associate degree,Java,guangzhou,3
Company 02041,https://www.zhipin.com/job_detail/ff4eff0d8ffe19141HV83tW6GVA~.html,15-30K,Guangzhou Site 00744,5-10 years,Bachelor degree,JAVAArchitect,guangzhou,2
Company 02618,https://www.zhipin.com/job_detail/972adc0e8dde8de403x53du7GVI~.html,13-19K,Guangzhou Site 00679,3-5 years,Bachelor degree,Mid-level JavaEngineer,guangzhou,1
Company 03315,https://www.zhipin.com/job_detail/2b51fed47d9af7d61Xd809S-FFI~.html,9-14K,Guangzhou Site 00741,3-5 years,Bachelor degree,JAVAEngineer,guangzhou,6
Company 00212,https://www.zhipin.com/job_detail/c2269f24d47246a303Ry2dq_Elo~.html,10-15K,Guangzhou Site 00685,3-5 years,Bachelor degree,Java Developer,guangzhou,2
Company 03226,https://www.zhipin.com/job_detail/ec4f896daf71441f1nx82N-7Flo~.html,15-30K,Guangzhou Site 00709,5-10 years,Bachelor degree,Senior JavaDeveloper Engineer,guangzhou,4
Company 03316,https://www.zhipin.com/job_detail/61edfe1380008b421nV-2d28E1Y~.html,3-6K,Guangzhou Site 00684,1-3 years,Bachelor degree,Java,guangzhou,2
Company 00159,https://www.zhipin.com/job_detail/8d72bd1cfe8db2b01H190ty4E1o~.html,10-15K,Guangzhou Site 00679,3-5 years,Associate degree,Senior javaDeveloper Engineer,guangzhou,3
Company 03317,https://www.zhipin.com/job_detail/9da434eb5a4b65ee03Fy3N60FVc~.html,13-18K,Guangzhou Site 00699,3-5 years,Bachelor degree,Java,guangzhou,1
Company 01857,https://www.zhipin.com/job_detail/79a7b65c2afd12270nR-09W6F1E~.html,15-25K,Guangzhou Site 00751,3-5 years,Bachelor degree,javaDeveloper Engineer,guangzhou,1
Company 03318,https://www.zhipin.com/job_detail/8dac2cf63339a0651H1839S_GVs~.html,6-11K,Guangzhou Site 00697,1-3 years,Bachelor degree,Java,guangzhou,5
Company 01195,https://www.zhipin.com/job_detail/18605886d9d6cd6f1HF-3Ni_FFo~.html,20-30K,Guangzhou Site 00674,5-10 years,Bachelor degree,Java,guangzhou,6
Company 03319,https://www.zhipin.com/job_detail/3f44208c09c2b7c21XZ929u6GFQ~.html,4-8K,Guangzhou Site 00752,Less than 1 year,Associate degree,JAVAEngineer,guangzhou,2
Company 00740,https://www.zhipin.com/job_detail/151f864bf803f5350nV83NW_E1I~.html,12-22K,Guangzhou Site 00698,3-5 years,Bachelor degree,JavaDeveloper Engineer,guangzhou,4
Company 01806,https://www.zhipin.com/job_detail/8ba24f5c1364a47e1Xd42N-7FFc~.html,11-20K x 13 salaries,Guangzhou Site 00689,3-5 years,Associate degree,JavaDeveloper,guangzhou,5
Company 00159,https://www.zhipin.com/job_detail/9dfb0e7bcac22c5e03Z92Nm0ElY~.html,8-13K,Guangzhou Site 00705,1-3 years,Bachelor degree,Java Developer,guangzhou,4
Company 03278,https://www.zhipin.com/job_detail/d7cc1dabf236a02f1nR_3NS7ElE~.html,11-20K,Guangzhou Site 00736,3-5 years,Bachelor degree,JavaEngineer,guangzhou,1
Company 03138,https://www.zhipin.com/job_detail/f131b43c84ad31981HF43t24FFo~.html,10-15K,Guangzhou Site 00674,1-3 years,Bachelor degree,JavaDeveloper Engineer,guangzhou,4
Company 02344,https://www.zhipin.com/job_detail/6c6f418232af2fbd1H1-2NS0FFE~.html,15-20K,Guangzhou Site 00681,5-10 years,Bachelor degree,Mid-level JavaDeveloper,guangzhou,3
Company 03320,https://www.zhipin.com/job_detail/7e5cdad0c053677103J52NS8GFI~.html,30-50K x 15 salaries,Guangzhou Site 00674,5-10 years,Bachelor degree,JavaArchitect,guangzhou,3
Company 03321,https://www.zhipin.com/job_detail/95301dc141c7cb9f1XZz3N60FlA~.html,20-35K,Guangzhou Site 00678,5-10 years,Bachelor degree,Java Developer,guangzhou,3
Company 03322,https://www.zhipin.com/job_detail/ed109ef8780ea2db1XRz3N69FVQ~.html,12-20K,Guangzhou Site 00753,3-5 years,Bachelor degree,Java Developer,guangzhou,6
Company 03323,https://www.zhipin.com/job_detail/3d83f83f105bbabd1HF909q6EVo~.html,20-35K,Guangzhou Site 00754,5-10 years,Bachelor degree,JAVAArchitect,guangzhou,1
Company 00083,https://www.zhipin.com/job_detail/a8d43de1bb24949f1nVz3dW1EFM~.html,10-20K x 14 salaries,Guangzhou Site 00717,3-5 years,Bachelor degree,Java,guangzhou,3
Company 03324,https://www.zhipin.com/job_detail/fdd0044b8017859d1nN-3N24FFY~.html,9-10K,Guangzhou Site 00684,Less than 1 year,Bachelor degree,Java,guangzhou,2
Company 01011,https://www.zhipin.com/job_detail/14d67d819f3693a203Vz2t25Flo~.html,15-25K,Guangzhou Site 00748,5-10 years,Bachelor degree,Senior JAVAEngineer,guangzhou,5
Company 03325,https://www.zhipin.com/job_detail/794607909e743cf51Hd829m1FVs~.html,10-15K,Guangzhou Site 00674,3-5 years,Bachelor degree,javaEngineer,guangzhou,2
Company 03137,https://www.zhipin.com/job_detail/cbd2e4d5717718560X173N24Eg~~.html,15-30K,Guangzhou Site 00674,3-5 years,Bachelor degree,Java,guangzhou,3
Company 03326,https://www.zhipin.com/job_detail/af8f43ba2b4be86b0XN-09i_FA~~.html,8-16K,Guangzhou Site 00675,1-3 years,Bachelor degree,Java,guangzhou,3
Company 03327,https://www.zhipin.com/job_detail/caf970aed8a8725c1Xd53tm8ElQ~.html,8-12K,Guangzhou Site 00706,1-3 years,Bachelor degree,Mid-level JavaEngineer,guangzhou,6
Company 00760,https://www.zhipin.com/job_detail/12fcfc4478e2c33203Fy39y1F1Y~.html,13-20K x 13 salaries,Guangzhou Site 00721,5-10 years,Bachelor degree,JavaSenior Developer,guangzhou,2
Company 00212,https://www.zhipin.com/job_detail/07acd942d7f6eeb703d52dq5FFY~.html,9-12K,Guangzhou Site 00707,3-5 years,Associate degree,JAVADeveloper Engineer,guangzhou,6
Company 03328,https://www.zhipin.com/job_detail/af5edbe8e8a3eda403Fy3Ny0E1c~.html,8-10K,Guangzhou Site 00755,1-3 years,Bachelor degree,javaDeveloper Engineer,guangzhou,1
Company 03329,https://www.zhipin.com/job_detail/632055b16e7b7da603Z429m8FlQ~.html,15-25K x 13 salaries,Guangzhou Site 00683,5-10 years,Associate degree,javaSenior,guangzhou,1
Company 03284,https://www.zhipin.com/job_detail/bd948cb14bd0a3f61nJz39i5F1I~.html,20-30K,Guangzhou Site 00697,5-10 years,Bachelor degree,JAVAArchitect,guangzhou,6
Company 03330,https://www.zhipin.com/job_detail/c00496fcd4aaed0c03B40969ElI~.html,16-26K,Guangzhou Site 00701,3-5 years,Bachelor degree,JAVADeveloper Engineer,guangzhou,5
Company 03243,https://www.zhipin.com/job_detail/cb3f3553721f7dd81HB_2dm1FlE~.html,11-17K,Guangzhou Site 00677,5-10 years,Bachelor degree,JAVADeveloper Engineer,guangzhou,2
Company 03331,https://www.zhipin.com/job_detail/23d7a8c9b4171fb103R529-4E1E~.html,14-20K,Guangzhou Site 00676,5-10 years,Bachelor degree,Senior JavaEngineer,guangzhou,6
Company 01850,https://www.zhipin.com/job_detail/c866053d8661170003x80tS7FVE~.html,18-26K,Guangzhou Site 00756,5-10 years,Associate degree,Java Developer,guangzhou,3
Company 03332,https://www.zhipin.com/job_detail/874007bb9288a5111nZ63NS-FVE~.html,6-12K,Guangzhou Site 00681,1-3 years,Bachelor degree,Java Developer,guangzhou,6
Company 03333,https://www.zhipin.com/job_detail/5ed91829539096d01XF_3d26FlM~.html,15-18K,Guangzhou Site 00757,5-10 years,Bachelor degree,JavaSenior,guangzhou,1
Company 03238,https://www.zhipin.com/job_detail/0cbffa74a62ff9100nV-39u7Elc~.html,15-25K x 13 salaries,Guangzhou Site 00674,3-5 years,Bachelor degree,Java,guangzhou,3
Company 03334,https://www.zhipin.com/job_detail/b96b49787cefe6690nR729y_GVE~.html,9-12K,Guangzhou Site 00712,1-3 years,Bachelor degree,Java Developer,guangzhou,6
Company 03335,https://www.zhipin.com/job_detail/31aec4f4669e3f3e1XB_3ti_FFE~.html,16-20K,Guangzhou Site 00692,5-10 years,Bachelor degree,Java,guangzhou,5
Company 03336,https://www.zhipin.com/job_detail/0058bf6e6f39096c1nJ50tm6FlE~.html,15-30K,Guangzhou Site 00708,3-5 years,Bachelor degree,Java,guangzhou,1
Company 03337,https://www.zhipin.com/job_detail/90d821953857a97a03d53dq0FVo~.html,6-9K,Guangzhou Site 00674,1-3 years,Education not specified,Java,guangzhou,6
Company 03338,https://www.zhipin.com/job_detail/f11b6bc6197e24691HZ_0tW_FFE~.html,10-15K,Guangzhou Site 00690,Experience not required,Bachelor degree,Java Developer,guangzhou,3
Company 03339,https://www.zhipin.com/job_detail/e0463b3a3481765203N82tS1E1c~.html,20-25K,Guangzhou Site 00711,5-10 years,Bachelor degree,JavaSenior Developer Manager,guangzhou,6
Company 03340,https://www.zhipin.com/job_detail/9ae086f194af1f0f1HJy2ty1EFI~.html,5-10K,Guangzhou Site 00708,1-3 years,Associate degree,JAVAEngineer,guangzhou,5
Company 03341,https://www.zhipin.com/job_detail/ce5963b52cb251991Hd53tq0FVo~.html,7-12K x 13 salaries,Guangzhou Site 00689,1-3 years,Bachelor degree,javaDeveloper Engineer,guangzhou,2
Company 03342,https://www.zhipin.com/job_detail/89b6b8eb4486b5f903173968EVc~.html,12-18K,Guangzhou Site 00676,3-5 years,Bachelor degree,java,guangzhou,4
Company 03339,https://www.zhipin.com/job_detail/1d12ec64ea6285e603Nz2tS6EFA~.html,15-25K,Guangzhou Site 00711,5-10 years,Bachelor degree,Senior JavaDeveloper Engineer,guangzhou,5
Company 00198,https://www.zhipin.com/job_detail/2d6a8a421f41b7020nV92t24EFI~.html,12-16K,Guangzhou Site 00721,3-5 years,Associate degree,Senior JavaDeveloper,guangzhou,1
Company 03343,https://www.zhipin.com/job_detail/4aa1082763048ff91Hx52ti_FFc~.html,7-12K,Guangzhou Site 00681,Fresh graduate,Bachelor degree,Junior javaEngineer,guangzhou,4
Company 00159,https://www.zhipin.com/job_detail/f775aadfbd0d38b603d70968E1c~.html,10-15K,Guangzhou Site 00676,3-5 years,Bachelor degree,Java Developer,guangzhou,1
Company 00212,https://www.zhipin.com/job_detail/7891b61c3ccb660c03N73N-1F1Q~.html,10-15K,Guangzhou Site 00693,3-5 years,Bachelor degree,JAVADeveloper Engineer,guangzhou,6
Company 03344,https://www.zhipin.com/job_detail/a3b8a41d0c84cb1103Zy09i8Fls~.html,7-12K,Guangzhou Site 00674,3-5 years,Associate degree,JavaEngineer,guangzhou,3
Company 02813,https://www.zhipin.com/job_detail/991523b74feed3940nVy2tu8GFc~.html,8-12K,Guangzhou Site 00705,3-5 years,Associate degree,Mid-level JAVADeveloper Engineer,guangzhou,2
Company 03345,https://www.zhipin.com/job_detail/1dbdb082b96892d303B62dS5GVs~.html,10-15K x 13 salaries,Guangzhou Site 00705,1-3 years,Bachelor degree,JavaEngineer,guangzhou,4
Company 03346,https://www.zhipin.com/job_detail/dffb5f411e7409980nZ73dy0FFE~.html,18-25K,Guangzhou Site 00684,5-10 years,Associate degree,Java Developer,guangzhou,4
Company 03127,https://www.zhipin.com/job_detail/7d015d4f62fac6ef0nZ72dq_F1I~.html,7-12K x 14 salaries,Guangzhou Site 00684,1-3 years,Bachelor degree,JAVADeveloper Engineer,guangzhou,2
Company 03347,https://www.zhipin.com/job_detail/73c2be7868e0276003V42N-5FFU~.html,6-11K,Guangzhou Site 00698,1-3 years,Associate degree,javaEngineer,guangzhou,4
Company 03348,https://www.zhipin.com/job_detail/461d06da2dbe9ef703x-2di_GVo~.html,8-13K,Guangzhou Site 00676,3-5 years,Associate degree,Mid-level JavaEngineer,guangzhou,1
Company 03349,https://www.zhipin.com/job_detail/cef38746d01c1f731HNz2dm1FVc~.html,10-15K,Guangzhou Site 00746,3-5 years,Bachelor degree,Java Developer,guangzhou,4
Company 03350,https://www.zhipin.com/job_detail/5ca05a60be1087ea0nV73ti7GVM~.html,20-30K x 13 salaries,Guangzhou Site 00681,3-5 years,Associate degree,Senior java,guangzhou,4
Company 00706,https://www.zhipin.com/job_detail/131c623a88b9093f0nV63t29GVA~.html,15-20K,Guangzhou Site 00674,3-5 years,Associate degree,JavaDeveloper Engineer,guangzhou,1
Company 03351,https://www.zhipin.com/job_detail/f75d028c27af550b0nR_3d-6FFI~.html,15-18K,Guangzhou Site 00701,5-10 years,Associate degree,Senior JAVAEngineer,guangzhou,6
Company 03352,https://www.zhipin.com/job_detail/8760f39007503c1603d43d61GFA~.html,10-15K,Guangzhou Site 00758,3-5 years,Bachelor degree,javaDeveloper Engineer,guangzhou,6
Company 03353,https://www.zhipin.com/job_detail/2120c6ac683c86ab03V53967F1E~.html,15-25K,Guangzhou Site 00679,3-5 years,Bachelor degree,Java Developer,guangzhou,2
Company 03354,https://www.zhipin.com/job_detail/9dc06a639fb1daa21XZ_2tq1EFI~.html,6-10K,Guangzhou Site 00759,1-3 years,Associate degree,Java,guangzhou,6
Company 03355,https://www.zhipin.com/job_detail/2b2300ebcc303a6d03x-2tu7F1s~.html,18-35K,Guangzhou Site 00680,5-10 years,Bachelor degree,JavaArchitect,guangzhou,4
