company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 03817,https://www.zhipin.com/job_detail/ac4b117e7d026fcb1nd509S_GFQ~.html,8-16K,Hangzhou Site 00839,1-3 years,Education not specified,Data Development,hangzhou,3
Company 03813,https://www.zhipin.com/job_detail/962ae45f41b3c3211nN50t6-FFo~.html,15-30K,Hangzhou Site 00824,5-10 years,Bachelor degree,PHPDeveloper Supervisor,hangzhou,1
Company 02251,https://www.zhipin.com/job_detail/b0ac348b0dc029b41XR72ti4EVU~.html,8-15K,Hangzhou Site 00817,1-3 years,Bachelor degree,Role 01256,hangzhou,6
Company 02015,https://www.zhipin.com/job_detail/ef5cef06165829200nR52dq9E1U~.html,25-40K,Hangzhou Site 00823,3-5 years,Bachelor degree,Role 01257,hangzhou,3
Company 00059,https://www.zhipin.com/job_detail/76ab68a0e3dbeecb0nZy0t29F1U~.html,25-35K x 14 salaries,Hangzhou Site 00828,5-10 years,Bachelor degree,DevOps Operations Developer Specialist,hangzhou,1
Company 03779,https://www.zhipin.com/job_detail/7c86425b80edca291Xd739W7F1U~.html,15-30K,Hangzhou Site 00828,1-3 years,Bachelor degree,Test Engineer,hangzhou,2
Company 00133,https://www.zhipin.com/job_detail/8f1268e7c1d955661nx73t-6EVc~.html,10-20K,Hangzhou Site 00819,Fresh graduate,Master degree,Role 00990,hangzhou,1
Company 03818,https://www.zhipin.com/job_detail/b6886152ee5bd64a1Xx42t68FlU~.html,20-40K,Hangzhou Site 00841,1-3 years,Bachelor degree,Role 01258,hangzhou,4
Company 03779,https://www.zhipin.com/job_detail/9879a9ac6179180b0nV63d6_GFE~.html,15-30K x 15 salaries,Hangzhou Site 00828,Fresh graduate,Master degree,Role 01259,hangzhou,1
Company 02275,https://www.zhipin.com/job_detail/4c82d0a7d0f813901HV_09W6GVU~.html,18-30K,Hangzhou Site 00849,3-5 years,Bachelor degree,Role 01260,hangzhou,5
Company 03819,https://www.zhipin.com/job_detail/1c9490ef3112114f1XR72t-9E1I~.html,7-8K,Hangzhou Site 00828,Experience not required,Associate degree,Role 00354,hangzhou,2
Company 00133,https://www.zhipin.com/job_detail/db3bf5a519fb68ce1nB-3Ny-GVo~.html,10-15K,Hangzhou Site 00807,Fresh graduate,Bachelor degree,Java Developer,hangzhou,6
Company 00836,https://www.zhipin.com/job_detail/a10ec0c1b33c249b03F62tS6E1A~.html,10-15K x 13 salaries,Hangzhou Site 00807,5-10 years,Associate degree,Java,hangzhou,4
Company 03820,https://www.zhipin.com/job_detail/cee4957cea7500581nBz2Ny8GVc~.html,18-30K,Hangzhou Site 00811,5-10 years,Bachelor degree,Java,hangzhou,3
Company 02015,https://www.zhipin.com/job_detail/894466ab545aa8cf0nR72928FVo~.html,30-60K,Hangzhou Site 00823,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00133,https://www.zhipin.com/job_detail/c08a183eb280df0b1nJ60tu0GVc~.html,20-40K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,1
Company 00133,https://www.zhipin.com/job_detail/c5d52d6ab8cedb2a031809S4FFU~.html,18-25K,Hangzhou Site 00823,Experience not required,Bachelor degree,Java,hangzhou,1
Company 00133,https://www.zhipin.com/job_detail/cd7b5be6adf5b5cd1XB92du1EVA~.html,25-50K,Hangzhou Site 00823,3-5 years,Bachelor degree,Java,hangzhou,6
Company 01279,https://www.zhipin.com/job_detail/4482c38f105c79c81XB60tm-FlM~.html,8-13K,Hangzhou Site 00858,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00133,https://www.zhipin.com/job_detail/9d7326757028c3ce1Xdy2928EFY~.html,20-40K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,2
Company 02843,https://www.zhipin.com/job_detail/425172e4928e911c1nB_2Nu4F1A~.html,12-24K,Hangzhou Site 00827,3-5 years,Bachelor degree,Java,hangzhou,2
Company 00117,https://www.zhipin.com/job_detail/cb04133b944e671b1HJ729W9EFY~.html,16-22K,Hangzhou Site 00817,3-5 years,Associate degree,Java,hangzhou,2
Company 00133,https://www.zhipin.com/job_detail/6ae682a4bc45fa231XV_3dS8F1E~.html,30-60K,Hangzhou Site 00807,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00133,https://www.zhipin.com/job_detail/7963568cc1c37e211n142Nm_GVM~.html,20-40K,Hangzhou Site 00819,5-10 years,Bachelor degree,Java,hangzhou,6
Company 00133,https://www.zhipin.com/job_detail/fc7686d02f6d4e511nRy2t28EFI~.html,18-30K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,2
Company 00133,https://www.zhipin.com/job_detail/c4b71ade8d200d1b1HF709y9GVs~.html,20-40K,Hangzhou Site 00819,Experience not required,Bachelor degree,Java,hangzhou,5
Company 01355,https://www.zhipin.com/job_detail/450fbfdb9419e0a60X152d66GQ~~.html,15-25K,Hangzhou Site 00809,3-5 years,Bachelor degree,Java,hangzhou,2
Company 00133,https://www.zhipin.com/job_detail/e91878b2b18bee8f1nx73dW5EFE~.html,1-2K,Hangzhou Site 00819,Experience not required,Bachelor degree,Java(Intern),hangzhou,6
Company 00133,https://www.zhipin.com/job_detail/40723faab7943d581Hx50t-4FFQ~.html,28-40K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,5
Company 00059,https://www.zhipin.com/job_detail/5c4a704a9e44509f1HR42tq_FFY~.html,20-40K,Hangzhou Site 00845,Experience not required,Bachelor degree,Java,hangzhou,5
Company 03735,https://www.zhipin.com/job_detail/67465122bc9d66b71HBy3d-0EFo~.html,12-20K x 14 salaries,Hangzhou Site 00807,3-5 years,Bachelor degree,Java,hangzhou,5
Company 03821,https://www.zhipin.com/job_detail/9e53761f8ed83da41nx_3ty8FFA~.html,25-40K,Hangzhou Site 00819,5-10 years,Bachelor degree,Java,hangzhou,2
Neusoft,https://www.zhipin.com/job_detail/7ca03353d9e0d2bb0HZ82Ny1Fg~~.html,13-26K,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,5
Company 00059,https://www.zhipin.com/job_detail/e2dbfa2c6b12a1c31HV639S7FFM~.html,17-34K,Hangzhou Site 00811,3-5 years,Bachelor degree,Java,hangzhou,5
Company 02277,https://www.zhipin.com/job_detail/af7006a9414b2ebd0nZ-2d-5EVA~.html,20-21K,Hangzhou Site 00860,3-5 years,Bachelor degree,Java,hangzhou,4
Company 03822,https://www.zhipin.com/job_detail/e92783f98f66d9271nF92NS-GA~~.html,9-15K,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,4
Company 00059,https://www.zhipin.com/job_detail/e7a7a7dd5723ae0c0nR80928FlM~.html,20-40K,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,1
Company 00735,https://www.zhipin.com/job_detail/e2d60fbe5a6836eb1X1-3d-8EFY~.html,13-17K,Hangzhou Site 00823,3-5 years,Education not specified,Java,hangzhou,2
Company 00116,https://www.zhipin.com/job_detail/5656efdd432a9d631Xdz3Nu0GVQ~.html,15-30K,Hangzhou Site 00813,3-5 years,Bachelor degree,JavaDeveloper,hangzhou,3
Company 03779,https://www.zhipin.com/job_detail/ae203cde7eaef3671nN_3Nu0ElU~.html,20-40K,Hangzhou Site 00828,3-5 years,Associate degree,Java,hangzhou,5
Company 00059,https://www.zhipin.com/job_detail/2a587354919ffad11XV73t66F1I~.html,20-40K,Hangzhou Site 00828,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00712,https://www.zhipin.com/job_detail/37d50a6e117f27991HZy2Nu0EFQ~.html,12-22K,Hangzhou Site 00823,3-5 years,Associate degree,Java,hangzhou,1
Company 00005,https://www.zhipin.com/job_detail/f188348aa333ddbb1HJ_3tq_FVs~.html,14-28K,Hangzhou Site 00817,3-5 years,Associate degree,java,hangzhou,4
Company 00836,https://www.zhipin.com/job_detail/fec176205e3e31471HF-2dy7GVM~.html,12-20K,Hangzhou Site 00807,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00736,https://www.zhipin.com/job_detail/45a5052c94bb91721Xd80ti4E1Q~.html,25-30K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,3
Company 00059,https://www.zhipin.com/job_detail/159365475b7e362b1HV73t67EVA~.html,20-40K,Hangzhou Site 00828,3-5 years,Bachelor degree,JavaBackend Engineer,hangzhou,4
Company 03823,https://www.zhipin.com/job_detail/09a6595d2a79430a1XJ83t66.html,15-30K,Hangzhou Site 00811,3-5 years,Associate degree,Java,hangzhou,2
Company 00735,https://www.zhipin.com/job_detail/2604a4c0a65a926d03J40ti_FFs~.html,11-22K,Hangzhou Site 00817,3-5 years,Bachelor degree,Java,hangzhou,6
Company 01837,https://www.zhipin.com/job_detail/ddeef68a84650dd71XF629y9FVM~.html,15-25K,Hangzhou Site 00807,3-5 years,Bachelor degree,Java,hangzhou,4
Company 00736,https://www.zhipin.com/job_detail/fce678dd08007ea31HZ82dm9EVA~.html,20-40K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,4
Company 00133,https://www.zhipin.com/job_detail/bd1def677cd3d3270HZ63dS0Eg~~.html,25-40K,Hangzhou Site 00819,Experience not required,Bachelor degree,Java,hangzhou,4
Company 03824,https://www.zhipin.com/job_detail/f15b6492ced2c17b03d639W1ElI~.html,9-12K,Hangzhou Site 00835,1-3 years,Bachelor degree,java[7684],hangzhou,6
Company 03825,https://www.zhipin.com/job_detail/6638f658e4a040041XR63du-E1c~.html,25-50K,Hangzhou Site 00813,3-5 years,Bachelor degree,Java,hangzhou,6
Company 03826,https://www.zhipin.com/job_detail/cd5726482863555303192d60GVQ~.html,25-35K x 16 salaries,Hangzhou Site 00849,5-10 years,Bachelor degree,Java,hangzhou,3
Company 00059,https://www.zhipin.com/job_detail/f1c70e4e0ea32d361nJy2tq9ElU~.html,25-40K,Hangzhou Site 00813,Experience not required,Bachelor degree,Java,hangzhou,3
Company 03368,https://www.zhipin.com/job_detail/cbb1b666686ec8731HZ72Ny8GVA~.html,16-32K,Hangzhou Site 00827,5-10 years,Bachelor degree,JAVA,hangzhou,4
Company 00736,https://www.zhipin.com/job_detail/231ef7886410b84f0nZz2d-6EVo~.html,10-11K,Hangzhou Site 00819,1-3 years,Bachelor degree,Java,hangzhou,1
Company 01264,https://www.zhipin.com/job_detail/e90890b13edbbf4b0nZy0tS7ElM~.html,13-17K,Hangzhou Site 00807,1-3 years,Associate degree,java,hangzhou,1
Company 00735,https://www.zhipin.com/job_detail/7d4f0ad7484cf3b703B839q6Fls~.html,15-16K,Hangzhou Site 00817,3-5 years,Associate degree,java,hangzhou,2
Company 01355,https://www.zhipin.com/job_detail/1d84b95fbb269be91XR429m1F1A~.html,20-30K,Hangzhou Site 00809,5-10 years,Education not specified,javaSenior,hangzhou,2
Company 01869,https://www.zhipin.com/job_detail/21bbf270b3d310b01XR52NW9FlM~.html,20-30K,Hangzhou Site 00828,5-10 years,Bachelor degree,Java,hangzhou,5
Company 02275,https://www.zhipin.com/job_detail/4a8dd307fbabe0680nZ43Ni-Eg~~.html,14-25K,Hangzhou Site 00849,3-5 years,Bachelor degree,Java,hangzhou,1
Company 00736,https://www.zhipin.com/job_detail/4f97d4ac72756cad1nJ429W1E1Q~.html,25-50K x 16 salaries,Hangzhou Site 00819,3-5 years,Master degree,Java,hangzhou,3
Company 03827,https://www.zhipin.com/job_detail/773a7cb1e1c91be703F939y0FVM~.html,13-25K x 13 salaries,Hangzhou Site 00813,5-10 years,Bachelor degree,Java,hangzhou,4
Company 02015,https://www.zhipin.com/job_detail/b322100fe515472c1nN-09W5GFo~.html,25-40K,Hangzhou Site 00823,1-3 years,Bachelor degree,Java,hangzhou,6
Company 03828,https://www.zhipin.com/job_detail/9255b0dfd4a250eb1XJy2tW7GFE~.html,8-16K,Hangzhou Site 00823,1-3 years,Bachelor degree,Java,hangzhou,3
Company 03829,https://www.zhipin.com/job_detail/1a57b36bb21e3b1103d-2dq8F1A~.html,25-35K,Hangzhou Site 00807,5-10 years,Bachelor degree,JavaSpecialist,hangzhou,5
Company 01286,https://www.zhipin.com/job_detail/a0c39e18d7fba8491HJ_2tS6F1Y~.html,30-60K,Hangzhou Site 00845,5-10 years,Bachelor degree,JavaSpecialist,hangzhou,4
Company 02275,https://www.zhipin.com/job_detail/df53d3d5674bc54c1HJ73N67GFY~.html,20-40K,Hangzhou Site 00849,5-10 years,Bachelor degree,Java,hangzhou,2
Company 00059,https://www.zhipin.com/job_detail/ed5db12f8d95bbc41XB73ti-FVc~.html,25-50K,Hangzhou Site 00813,Experience not required,Bachelor degree,Java,hangzhou,1
Company 03779,https://www.zhipin.com/job_detail/5c5611b9fffd1f811HN739u8GVQ~.html,15-25K,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,5
Company 00059,https://www.zhipin.com/job_detail/81ce718abe71bb9b1nxy3tW-Fls~.html,23-46K,Hangzhou Site 00813,1-3 years,Bachelor degree,Java,hangzhou,3
Company 00133,https://www.zhipin.com/job_detail/559c9f91bfd58a851XN82N67EVs~.html,25-50K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,5
Company 03830,https://www.zhipin.com/job_detail/58efdb6c63b669741HJ-2tq8FlM~.html,30-40K x 15 salaries,Hangzhou Site 00819,5-10 years,Bachelor degree,JavaSpecialist,hangzhou,1
Company 00117,https://www.zhipin.com/job_detail/ffa7c28bbab4d9961HN42Nm9F1E~.html,16-24K,Hangzhou Site 00828,3-5 years,Associate degree,Java,hangzhou,6
Company 00059,https://www.zhipin.com/job_detail/0a4b2a8508545d641H1739m5FFo~.html,30-35K,Hangzhou Site 00813,5-10 years,Bachelor degree,JAVASpecialist,hangzhou,6
Company 00059,https://www.zhipin.com/job_detail/a1e515a49dcbd4dd0nRy2Ni4Flo~.html,45-75K,Hangzhou Site 00828,10+ years,Bachelor degree,Java,hangzhou,5
Company 03825,https://www.zhipin.com/job_detail/f475e99419fa26461XVy2d27E1I~.html,20-40K,Hangzhou Site 00811,3-5 years,Bachelor degree,Java,hangzhou,4
Company 00712,https://www.zhipin.com/job_detail/a468ee1ecea4d45e03N729q_FlI~.html,13-23K x 13 salaries,Hangzhou Site 00817,3-5 years,Bachelor degree,Java,hangzhou,2
Company 03831,https://www.zhipin.com/job_detail/456de357e7c94bb61nB53NS0FlQ~.html,8-16K,Hangzhou Site 00861,5-10 years,Bachelor degree,Java,hangzhou,5
Company 00133,https://www.zhipin.com/job_detail/c950cd16a63b9c1d1nVz3t67EFM~.html,13-25K,Hangzhou Site 00811,3-5 years,Bachelor degree,java,hangzhou,4
Company 03825,https://www.zhipin.com/job_detail/3dff50a1436223d11nN63dy5F1Y~.html,30-60K,Hangzhou Site 00813,Experience not required,Bachelor degree,Java,hangzhou,6
Company 00059,https://www.zhipin.com/job_detail/cfc058f6cb73ea991XF93Nu_FVU~.html,20-40K,Hangzhou Site 00828,3-5 years,Bachelor degree,Java,hangzhou,5
Company 03832,https://www.zhipin.com/job_detail/b8f6e21caa473ba81Hd829i_GVc~.html,20-40K x 13 salaries,Hangzhou Site 00807,5-10 years,Bachelor degree,JAVA,hangzhou,3
Company 03820,https://www.zhipin.com/job_detail/d71022c1b40f327a1Xxz3N-1FVo~.html,11-22K,Hangzhou Site 00807,3-5 years,Bachelor degree,Java,hangzhou,1
Company 03820,https://www.zhipin.com/job_detail/bd1e39f61d3118be03B92NW9FVM~.html,25-35K,Hangzhou Site 00807,5-10 years,Bachelor degree,Java,hangzhou,1
Company 00133,https://www.zhipin.com/job_detail/c157f5adb800d67e1Xd739S-FVc~.html,20-40K,Hangzhou Site 00807,1-3 years,Bachelor degree,Java,hangzhou,3
Company 03833,https://www.zhipin.com/job_detail/04c42b2f9369124d1HBy3du9EFI~.html,18-35K,Hangzhou Site 00813,3-5 years,Associate degree,Java,hangzhou,6
Company 03825,https://www.zhipin.com/job_detail/e199bf67a3ada1cb03x73tq7GFo~.html,30-50K x 18 salaries,Hangzhou Site 00813,3-5 years,Bachelor degree,Java,hangzhou,4
Company 02843,https://www.zhipin.com/job_detail/1edfd5ad56e1b80203B52d2-E1E~.html,16-29K,Hangzhou Site 00809,5-10 years,Bachelor degree,Java,hangzhou,5
Company 03834,https://www.zhipin.com/job_detail/ac264620d7e4c8b3031y3tm9GFA~.html,35-60K x 16 salaries,Hangzhou Site 00828,5-10 years,Bachelor degree,JavaSpecialist,hangzhou,5
Company 03835,https://www.zhipin.com/job_detail/d51e1761b2245d0f1nx42N69E1I~.html,20-40K,Hangzhou Site 00813,1-3 years,Bachelor degree,Java,hangzhou,3
Company 00005,https://www.zhipin.com/job_detail/d0dd9c92df94c2ad0nV63Nm_FlE~.html,15-25K,Hangzhou Site 00807,3-5 years,Bachelor degree,JAVA,hangzhou,2
Company 03836,https://www.zhipin.com/job_detail/bee47024f8cf74581nd73tu8FlU~.html,10-16K,Hangzhou Site 00813,1-3 years,Master degree,Java,hangzhou,5
Company 03837,https://www.zhipin.com/job_detail/5d8711a34e613db20nV-2dW0F1s~.html,10-15K,Hangzhou Site 00807,3-5 years,Bachelor degree,JAVAEngineer,hangzhou,2
Company 03838,https://www.zhipin.com/job_detail/77bcec2dd055ac280nZ80tu0Elo~.html,11-15K,Hangzhou Site 00862,1-3 years,Bachelor degree,Java,hangzhou,3
Company 03839,https://www.zhipin.com/job_detail/6815dd3a8a29639f0nZ90tq9GVM~.html,8-11K,Hangzhou Site 00812,1-3 years,Bachelor degree,JavaBackend Developer,hangzhou,3
Company 03840,https://www.zhipin.com/job_detail/104e4219c00d49f81XZ52N2-FFI~.html,15-30K,Hangzhou Site 00828,Experience not required,Bachelor degree,Java,hangzhou,4
Company 00059,https://www.zhipin.com/job_detail/de800fd08521acb11XB_3tS-E1Q~.html,25-50K,Hangzhou Site 00813,5-10 years,Bachelor degree,Java,hangzhou,4
Company 00736,https://www.zhipin.com/job_detail/0547a0f21d79d1f70XR739S8Eg~~.html,30-50K x 13 salaries,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,4
Company 00059,https://www.zhipin.com/job_detail/68579de33ab6849b1nVz29-5E1A~.html,25-50K x 16 salaries,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,5
Company 02376,https://www.zhipin.com/job_detail/4f83dc57a3dc39541Xd40ty7FVo~.html,10-15K,Hangzhou Site 00845,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00059,https://www.zhipin.com/job_detail/e9f8d1f1df1d81f61XB_3dW9EVE~.html,20-40K,Hangzhou Site 00845,1-3 years,Bachelor degree,Java,hangzhou,3
Company 03841,https://www.zhipin.com/job_detail/03252c27e61108ce1Xd43d2_FFQ~.html,15-25K,Hangzhou Site 00819,3-5 years,Bachelor degree,java,hangzhou,4
D2C,https://www.zhipin.com/job_detail/2c92e04813562d911nZy09m9FVo~.html,15-25K,Hangzhou Site 00863,3-5 years,Associate degree,Java,hangzhou,6
Company 01340,https://www.zhipin.com/job_detail/9568d657ad136fdf031_3N-_EVo~.html,10-13K,Hangzhou Site 00812,1-3 years,Associate degree,JAVA,hangzhou,5
Company 00059,https://www.zhipin.com/job_detail/e730f32432216e791nJy39q1FFs~.html,15-30K,Hangzhou Site 00828,3-5 years,Bachelor degree,Java,hangzhou,2
Company 03842,https://www.zhipin.com/job_detail/554170cdd1c21ce41Xx52NW_Elc~.html,5-10K,Hangzhou Site 00811,3-5 years,Associate degree,Java,hangzhou,5
Company 03843,https://www.zhipin.com/job_detail/07e7b5170c4058a81XF-3Nm-EVc~.html,16-30K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,4
Company 00995,https://www.zhipin.com/job_detail/aaa36cbdbc6367e11nJ92ti0FVo~.html,12-20K,Hangzhou Site 00818,5-10 years,Bachelor degree,JAVA,hangzhou,5
Company 03727,https://www.zhipin.com/job_detail/8ee50676698a5d380nV839u5FlI~.html,15-22K x 13 salaries,Hangzhou Site 00828,5-10 years,Bachelor degree,JavaSupervisor,hangzhou,4
Company 00745,https://www.zhipin.com/job_detail/6ec85b5c73c875031nJy39y7FlE~.html,15-25K,Hangzhou Site 00813,3-5 years,Associate degree,Java,hangzhou,5
Company 02015,https://www.zhipin.com/job_detail/2dcd55096e8824fc1XBz2Nu9FVM~.html,30-60K x 16 salaries,Hangzhou Site 00817,5-10 years,Bachelor degree,Java,hangzhou,3
Company 03844,https://www.zhipin.com/job_detail/d86fd7e4ad65d7f703By3969GFc~.html,7-9K x 13 salaries,Hangzhou Site 00813,1-3 years,Bachelor degree,java,hangzhou,1
Company 03845,https://www.zhipin.com/job_detail/b8259fa807cce5b61Xd83N2-E1I~.html,9-14K,Hangzhou Site 00833,3-5 years,Bachelor degree,Java,hangzhou,4
Company 00059,https://www.zhipin.com/job_detail/47fb8e033909c1ed1nN72N65F1U~.html,30-60K,Hangzhou Site 00864,5-10 years,Master degree,JAVAEngineer,hangzhou,3
Company 00005,https://www.zhipin.com/job_detail/543cbfcb05933a3303F_29u7FVE~.html,13-26K,Hangzhou Site 00823,3-5 years,Associate degree,Java,hangzhou,5
Company 03779,https://www.zhipin.com/job_detail/99680f1d8a5512ed1XR_3N29FlU~.html,15-25K,Hangzhou Site 00828,3-5 years,Bachelor degree,Java,hangzhou,6
Company 03843,https://www.zhipin.com/job_detail/1ae0be35f06ddc631HRy3dq4ElM~.html,20-40K,Hangzhou Site 00819,5-10 years,Bachelor degree,Java,hangzhou,1
Company 02276,https://www.zhipin.com/job_detail/e8458d9d6f28fb530nZy3t-8GVM~.html,25-50K x 16 salaries,Hangzhou Site 00860,3-5 years,Bachelor degree,Java,hangzhou,3
Company 00005,https://www.zhipin.com/job_detail/f96984d0cb70af521HR909m4GVI~.html,14-20K,Hangzhou Site 00807,3-5 years,Bachelor degree,Senior Java,hangzhou,3
Company 03846,https://www.zhipin.com/job_detail/653e6ecf61889dc81Xd_3N29GFo~.html,20-30K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,1
Company 00736,https://www.zhipin.com/job_detail/62687d9215d77ea003J_3Ni1EVs~.html,20-40K x 13 salaries,Hangzhou Site 00823,3-5 years,Bachelor degree,Java,hangzhou,2
Company 03847,https://www.zhipin.com/job_detail/03c899e7c1d643a11X1639-8GFs~.html,35-50K,Hangzhou Site 00828,5-10 years,Bachelor degree,JavaArchitect,hangzhou,6
Company 02376,https://www.zhipin.com/job_detail/7b1b539498de96af1nxy2Nu1FlY~.html,8-16K,Hangzhou Site 00807,1-3 years,Bachelor degree,java,hangzhou,6
Company 03836,https://www.zhipin.com/job_detail/8c43595b6fefc0cb1XV82t-7GFE~.html,10-15K,Hangzhou Site 00813,3-5 years,Bachelor degree,Java,hangzhou,2
Company 03829,https://www.zhipin.com/job_detail/160d6fc6197ec8960nV80t6-GVM~.html,20-35K x 16 salaries,Hangzhou Site 00807,5-10 years,Bachelor degree,Java Developer,hangzhou,2
Company 00208,https://www.zhipin.com/job_detail/c83550d5ec25aaba03Bz2Ni_GFs~.html,11-16K,Hangzhou Site 00843,3-5 years,Bachelor degree,Java,hangzhou,2
Company 03848,https://www.zhipin.com/job_detail/c2bffca66f8bc8be1X150t20GFo~.html,8-12K,Hangzhou Site 00858,1-3 years,Bachelor degree,JAVAEngineer,hangzhou,4
Company 03849,https://www.zhipin.com/job_detail/9f5681320ae4263c03N509W0F1A~.html,15-30K,Hangzhou Site 00809,5-10 years,Bachelor degree,Senior JAVAEngineer,hangzhou,4
Company 01789,https://www.zhipin.com/job_detail/d5994bbd4f24c38e03Nz2NS-EVY~.html,9-12K,Hangzhou Site 00828,1-3 years,Associate degree,Java Developer,hangzhou,4
Company 00133,https://www.zhipin.com/job_detail/092f853dc01c81f81XN82t29FVo~.html,20-40K x 16 salaries,Hangzhou Site 00807,Experience not required,Bachelor degree,Java,hangzhou,1
Company 02276,https://www.zhipin.com/job_detail/4c9101651e8a30210nZ42N-1E1Q~.html,30-50K,Hangzhou Site 00860,3-5 years,Bachelor degree,Java,hangzhou,2
Company 01293,https://www.zhipin.com/job_detail/90c074b6b85ae9c41Hx60t-8GVE~.html,9-14K x 14 salaries,Hangzhou Site 00815,1-3 years,Bachelor degree,javaEngineer,hangzhou,1
Company 00117,https://www.zhipin.com/job_detail/1e4660a5f291e00f1nx92929GFM~.html,12-20K,Hangzhou Site 00807,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00736,https://www.zhipin.com/job_detail/45ce26661597ff9703x43Ny5ElE~.html,18-35K x 13 salaries,Hangzhou Site 00823,3-5 years,Bachelor degree,Java,hangzhou,6
Company 00736,https://www.zhipin.com/job_detail/84d250ee43f140901Xd93d2-EFc~.html,25-40K,Hangzhou Site 00819,3-5 years,Bachelor degree,JavaEngineer,hangzhou,2
Company 03850,https://www.zhipin.com/job_detail/446c875bc5cf85cd1Xd53tq1E1E~.html,14-28K,Hangzhou Site 00822,3-5 years,Bachelor degree,JAVA,hangzhou,5
Company 00059,https://www.zhipin.com/job_detail/3d2b4d961292fd291HV82di7FFE~.html,30-45K,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,4
Company 00133,https://www.zhipin.com/job_detail/1452893afb720b810nR-2Nq-EVM~.html,30-60K,Hangzhou Site 00823,Experience not required,Bachelor degree,Java,hangzhou,1
Company 00133,https://www.zhipin.com/job_detail/e44b587c256f12591Hx409y8Elo~.html,20-40K x 16 salaries,Hangzhou Site 00819,3-5 years,Bachelor degree,Senior JavaEngineer,hangzhou,4
Company 00119,https://www.zhipin.com/job_detail/bdcc29c1ade70f0b03B83tS_Flo~.html,8-13K,Hangzhou Site 00828,1-3 years,Bachelor degree,Java,hangzhou,5
Company 00133,https://www.zhipin.com/job_detail/68d616f1b20ffad403Nz3t-0ElY~.html,20-30K x 13 salaries,Hangzhou Site 00823,3-5 years,Bachelor degree,javaDeveloper,hangzhou,4
Company 03851,https://www.zhipin.com/job_detail/e59d95157057fbaf1nN629m6FFc~.html,13-25K,Hangzhou Site 00809,3-5 years,Bachelor degree,Java,hangzhou,3
Company 03852,https://www.zhipin.com/job_detail/3f58d120bd4ce63a1XN52tm4GVs~.html,10-15K,Hangzhou Site 00812,3-5 years,Bachelor degree,Java,hangzhou,1
Company 01340,https://www.zhipin.com/job_detail/c09e0220b4a0ad7103V-2N-0F1o~.html,9-13K,Hangzhou Site 00865,3-5 years,Bachelor degree,Ｊａｖａ,hangzhou,2
Company 02297,https://www.zhipin.com/job_detail/90e770988eec99361HVy3NW5FVQ~.html,12-16K,Hangzhou Site 00828,3-5 years,Bachelor degree,Senior Java,hangzhou,6
Company 02376,https://www.zhipin.com/job_detail/1a119bb57790219003Z82ty8GFU~.html,10-15K,Hangzhou Site 00810,1-3 years,Bachelor degree,Java,hangzhou,3
Company 03853,https://www.zhipin.com/job_detail/4f876788cfcd7b4903Nz2Ni8EFo~.html,10-15K x 15 salaries,Hangzhou Site 00812,1-3 years,Bachelor degree,Java Developer,hangzhou,3
Company 00736,https://www.zhipin.com/job_detail/1fabae52c7f27a6103183ty-GVA~.html,25-50K x 18 salaries,Hangzhou Site 00823,1-3 years,Bachelor degree,JavaDeveloper Engineer,hangzhou,2
Company 02843,https://www.zhipin.com/job_detail/94dac37a85b9c5da031z3Ni1FVY~.html,15-30K,Hangzhou Site 00809,3-5 years,Bachelor degree,Senior java,hangzhou,2
Company 03854,https://www.zhipin.com/job_detail/b330cc5b627a16771n1y392_E1I~.html,15-30K,Hangzhou Site 00819,5-10 years,Bachelor degree,Java,hangzhou,4
Company 00133,https://www.zhipin.com/job_detail/58a2e59861bb4f660nZ62du1FVU~.html,15-30K,Hangzhou Site 00819,3-5 years,Bachelor degree,Java,hangzhou,1
