company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 00449,https://www.zhipin.com/job_detail/6eab4aebe114c9491XR-2967EFE~.html,8-15K,Xian Site 00898,3-5 years,Bachelor degree,JavaSenior Engineer,xian,2
Company 00706,https://www.zhipin.com/job_detail/37c238cb44bb64d803xy3N2_F1s~.html,11-22K,Xian Site 00892,5-10 years,Associate degree,java,xian,2
Company 04214,https://www.zhipin.com/job_detail/e3fd833d7b478afe1HNy2di8E1Y~.html,8-13K,Xian Site 00892,3-5 years,Bachelor degree,java,xian,4
Company 04215,https://www.zhipin.com/job_detail/fa25cf3da00119d803V73tu1F1s~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,5
Company 04216,https://www.zhipin.com/job_detail/ab8db9f381f362ca1nJ509W-GA~~.html,8-10K,Xian Site 00894,3-5 years,Education not specified,Java,xian,4
Company 04217,https://www.zhipin.com/job_detail/f645d13c214982081nN42N26Eg~~.html,4-6K,Xian Site 00914,3-5 years,Associate degree,Java,xian,4
Company 04218,https://www.zhipin.com/job_detail/ad714a025a48d98b1XV73d60GVs~.html,10-15K,Xian Site 00924,3-5 years,Bachelor degree,Java,xian,4
Company 04219,https://www.zhipin.com/job_detail/69ffb26be76daa011Hx40tS8EVo~.html,10-15K,Xian Site 00894,3-5 years,Bachelor degree,JavaDeveloper,xian,4
Company 04220,https://www.zhipin.com/job_detail/6a46e9e0949599661HJz0tW9EFI~.html,11-16K,Xian Site 00898,3-5 years,Bachelor degree,Java,xian,1
Company 04221,https://www.zhipin.com/job_detail/9340795cae1027ff1XR_3dS1FVU~.html,4-7K,Xian Site 00925,1-3 years,Bachelor degree,Java,xian,4
Company 04222,https://www.zhipin.com/job_detail/96aee54bed9653080nZ90ti0E1Q~.html,7-10K,Xian Site 00898,3-5 years,Associate degree,Java,xian,1
Company 00117,https://www.zhipin.com/job_detail/fd2c0928b808cfb203N92t-7GFI~.html,12-18K,Xian Site 00892,5-10 years,Bachelor degree,Java,xian,1
Company 04221,https://www.zhipin.com/job_detail/b5b294d177517a791nx_2tq7EFc~.html,1-2K,Xian Site 00925,Experience not required,Bachelor degree,Java,xian,1
Company 00729,https://www.zhipin.com/job_detail/8e24afdd1b8ad1a403Ry2tu8FVM~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,4
Company 04223,https://www.zhipin.com/job_detail/e53236725e2f13b40nR73Ni7FVc~.html,7-12K,Xian Site 00906,3-5 years,Bachelor degree,Java,xian,1
Company 04224,https://www.zhipin.com/job_detail/15335f93e3863dc203R42Ny-F1Y~.html,4-8K,Xian Site 00901,Less than 1 year,Bachelor degree,Java,xian,5
Company 00706,https://www.zhipin.com/job_detail/9b1d6316c49e79640nV83Ny8FFI~.html,15-30K,Xian Site 00892,5-10 years,Associate degree,javaDeveloper,xian,5
Company 00117,https://www.zhipin.com/job_detail/bd0d0f5daaba67681XV90921GVI~.html,14-16K,Xian Site 00894,5-10 years,Bachelor degree,Senior java,xian,4
Company 04225,https://www.zhipin.com/job_detail/77ccafa76c2b56b11HB62966E1Y~.html,7-11K,Xian Site 00892,3-5 years,Bachelor degree,JAVA,xian,2
Company 00268,https://www.zhipin.com/job_detail/78e57aff9028671d1HZz3dy7FFQ~.html,6-11K x 13 salaries,Xian Site 00926,1-3 years,Bachelor degree,Mid-level JavaEngineer,xian,4
Company 00005,https://www.zhipin.com/job_detail/1a53254f9b6472021XB52N2-GFI~.html,8-12K,Xian Site 00892,1-3 years,Bachelor degree,javaDeveloper,xian,4
Company 00005,https://www.zhipin.com/job_detail/b9350f5cc271e0561X1_39-1Flc~.html,8-13K,Xian Site 00894,Less than 1 year,Bachelor degree,Java,xian,2
Company 00117,https://www.zhipin.com/job_detail/ac07f0aa7e582e1103Z60tm_FVs~.html,10-15K,Xian Site 00892,1-3 years,Bachelor degree,Java,xian,2
Company 00117,https://www.zhipin.com/job_detail/aaf3853bf2b23c560nR70ty8Eg~~.html,9-14K,Xian Site 00894,3-5 years,Bachelor degree,Java,xian,5
Company 04226,https://www.zhipin.com/job_detail/3152b0dc1d246fc71Hdy2NW7FVo~.html,13-26K,Xian Site 00927,3-5 years,Bachelor degree,Java,xian,3
Company 04227,https://www.zhipin.com/job_detail/73002ea8bc2f67c81XF72Ny0GVE~.html,8-15K,Xian Site 00925,3-5 years,Bachelor degree,Java,xian,2
Company 04228,https://www.zhipin.com/job_detail/c6cb15771b1e29ed1XJ_2tm4GFE~.html,8-16K,Xian Site 00894,3-5 years,Bachelor degree,JavaEngineer,xian,4
Company 00706,https://www.zhipin.com/job_detail/8765b39fc65bfeef0nd43Nu1GFM~.html,9-14K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,3
Company 00005,https://www.zhipin.com/job_detail/f5c55aeb166b6c431XV40tu7E1A~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,javaDeveloper Engineer,xian,1
Company 00712,https://www.zhipin.com/job_detail/9cb83c54faa434760nV83t68F1c~.html,12-20K x 13 salaries,Xian Site 00892,3-5 years,Associate degree,JavaDeveloper,xian,1
Company 04229,https://www.zhipin.com/job_detail/b3798a5be9799a881HZ53d28GVU~.html,10-15K,Xian Site 00906,5-10 years,Bachelor degree,JavaSenior Engineer,xian,5
Company 00117,https://www.zhipin.com/job_detail/59537b6d8a7a07cf03Z52tq1EVU~.html,11-22K,Xian Site 00894,Experience not required,Bachelor degree,JavaDeveloper Engineer,xian,6
Company 04230,https://www.zhipin.com/job_detail/860c084629bfe0231X1z3du0EVA~.html,8-16K,Xian Site 00894,3-5 years,Bachelor degree,JavaEngineer,xian,3
Company 03006,https://www.zhipin.com/job_detail/b8ebc5150eee494f0nV62Ni8ElU~.html,11-16K x 13 salaries,Xian Site 00892,3-5 years,Master degree,Java,xian,5
Company 04231,https://www.zhipin.com/job_detail/2b441d1d2da5da1b1nZ53d64EVU~.html,8-13K,Xian Site 00898,5-10 years,Bachelor degree,javaSenior Engineer,xian,5
Company 00995,https://www.zhipin.com/job_detail/67fe19feb23f9e3d1Hd629i8FVM~.html,11-20K,Xian Site 00892,5-10 years,Bachelor degree,Java,xian,6
Company 00159,https://www.zhipin.com/job_detail/fcece3f7e078dafe03B43dq9F1M~.html,12-16K x 13 salaries,Xian Site 00892,3-5 years,Bachelor degree,Senior javaDeveloper (MJ000277),xian,3
Company 04232,https://www.zhipin.com/job_detail/9ca1b2185c4406721XV929y1FVY~.html,8-16K,Xian Site 00928,1-3 years,Bachelor degree,Java,xian,3
Company 00740,https://www.zhipin.com/job_detail/6b5c16d20fd3bdbd1HZ909-4GVs~.html,15-20K,Xian Site 00892,3-5 years,Bachelor degree,JAVA,xian,6
Company 03735,https://www.zhipin.com/job_detail/cff55a5e5ec796571HB53dW6EFM~.html,10-20K,Xian Site 00892,3-5 years,Bachelor degree,JAVADeveloper Engineer,xian,6
Company 04233,https://www.zhipin.com/job_detail/f31e12b394ab8e251XB809-0FFE~.html,11-16K,Xian Site 00917,5-10 years,Bachelor degree,Java,xian,3
Essex,https://www.zhipin.com/job_detail/4264bcbecea06ba41HJz29u9FVA~.html,16-30K,Xian Site 00929,5-10 years,Bachelor degree,Java Developer,xian,4
Company 00237,https://www.zhipin.com/job_detail/554dfac85cb0879d03F93t61EVE~.html,15-25K x 13 salaries,Xian Site 00892,5-10 years,Bachelor degree,JavaDeveloper,xian,3
Company 04227,https://www.zhipin.com/job_detail/bb674a2a17d24be01HV83dS_GFs~.html,13-20K,Xian Site 00925,3-5 years,Bachelor degree,Java,xian,4
Company 04207,https://www.zhipin.com/job_detail/bffd1a69adba1c8e0nRz2NW0Elc~.html,15-22K,Xian Site 00892,5-10 years,Bachelor degree,JavaDeveloper,xian,4
Company 04234,https://www.zhipin.com/job_detail/cb60c85fa2c0b64403R829q4EVU~.html,6-11K,Xian Site 00892,3-5 years,Bachelor degree,javaEngineer,xian,6
Company 04235,https://www.zhipin.com/job_detail/42a4656be753570203J83tW1GVA~.html,6-11K,Xian Site 00892,1-3 years,Bachelor degree,JavaEngineer,xian,6
Company 00117,https://www.zhipin.com/job_detail/5b22c7a4a09585940nJ70tm8Ew~~.html,11-22K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,6
Company 04236,https://www.zhipin.com/job_detail/05ef0973d03f6b1a03Ry3tq_ElA~.html,7-12K,Xian Site 00901,3-5 years,Associate degree,Java Developer,xian,5
Company 04237,https://www.zhipin.com/job_detail/d61cababc494cb1703J-0tq7F1s~.html,12-20K,Xian Site 00892,3-5 years,Bachelor degree,JAVA Engineer,xian,3
Company 00001,https://www.zhipin.com/job_detail/6a0f1e3a2fa1e95c0XB42N28FA~~.html,9-18K,Xian Site 00894,3-5 years,Bachelor degree,JavaDeveloper,xian,4
Company 00005,https://www.zhipin.com/job_detail/7d6ab406652cbbd21XV40t2-FVM~.html,15-25K,Xian Site 00894,3-5 years,Bachelor degree,Java,xian,4
Company 00740,https://www.zhipin.com/job_detail/acb23198855218dd1X1-2Nu1FVs~.html,10-20K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,3
Company 00169,https://www.zhipin.com/job_detail/9a4351b17f815a7d0nRy29u_E1c~.html,12-15K,Xian Site 00930,5-10 years,Associate degree,Senior Java,xian,1
Company 00117,https://www.zhipin.com/job_detail/7505fd8dd7d9fdbb03Z509-9EFE~.html,9-14K,Xian Site 00892,3-5 years,Bachelor degree,JavaDeveloper,xian,2
Company 00005,https://www.zhipin.com/job_detail/1defa69f005446131X1_3tS-GVc~.html,9-14K,Xian Site 00894,3-5 years,Bachelor degree,JavaDeveloper,xian,6
Company 00995,https://www.zhipin.com/job_detail/83c5435e1464ca3903R829S4FFU~.html,12-18K,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,5
Company 00005,https://www.zhipin.com/job_detail/1cc3a146241f15021XFz39u_GFE~.html,12-24K,Xian Site 00894,5-10 years,Bachelor degree,Java,xian,4
Company 00740,https://www.zhipin.com/job_detail/d93dec34ec5947761Hd72ty-EVs~.html,13-23K,Xian Site 00894,5-10 years,Bachelor degree,JAVADeveloper,xian,1
Company 00005,https://www.zhipin.com/job_detail/82c4c25d4af011f41nF-2NW4EFo~.html,9-18K,Xian Site 00892,1-3 years,Bachelor degree,Java,xian,4
Company 04238,https://www.zhipin.com/job_detail/b5de2058050e584c0nd73Ni1Flo~.html,15-30K,Xian Site 00901,5-10 years,Associate degree,JavaArchitect,xian,6
Company 00237,https://www.zhipin.com/job_detail/96271edefbba35f503F63tu6EFA~.html,10-14K,Xian Site 00892,3-5 years,Bachelor degree,JavaDeveloper,xian,4
Company 00005,https://www.zhipin.com/job_detail/a19bd293b312528403V72N--EFY~.html,8-12K,Xian Site 00894,1-3 years,Bachelor degree,JavaDeveloper Engineer,xian,1
Company 00057,https://www.zhipin.com/job_detail/f94e77ba144e5a6a0nR709q_Fls~.html,13-25K x 15 salaries,Xian Site 00892,3-5 years,Bachelor degree,JavaDeveloper Engineer,xian,1
Company 04239,https://www.zhipin.com/job_detail/1d3cd8d449a9fab21XJ53t-1FlE~.html,5-9K,Xian Site 00929,1-3 years,Bachelor degree,Java,xian,1
Company 04240,https://www.zhipin.com/job_detail/83f4c68f8826a9da03x63N-0ElQ~.html,12-18K,Xian Site 00917,5-10 years,Associate degree,JAVAEngineer,xian,1
Company 00995,https://www.zhipin.com/job_detail/95cacd8f18d449361n1_2d-8EFQ~.html,8-15K,Xian Site 00892,5-10 years,Bachelor degree,Java,xian,4
Company 00729,https://www.zhipin.com/job_detail/46a88f3c012504b203142t-6F1I~.html,15-20K,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,3
Company 04241,https://www.zhipin.com/job_detail/1271cea9580e5a821HF_2Nq1FlA~.html,5-8K,Xian Site 00919,Experience not required,Bachelor degree,Java Developer,xian,5
Company 00212,https://www.zhipin.com/job_detail/25ed412d0f07c58303d52tS4FVU~.html,8-13K,Xian Site 00892,Experience not required,Bachelor degree,JavaDeveloper Engineer,xian,6
Company 04242,https://www.zhipin.com/job_detail/2a78f7033dd5bfaa0XZz3924EQ~~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,1
Company 04243,https://www.zhipin.com/job_detail/9b0a0f87188cb4541Hx83tq7FFE~.html,15-20K,Xian Site 00894,5-10 years,Bachelor degree,Senior JavaEngineer,xian,2
Company 04244,https://www.zhipin.com/job_detail/83a118a9ff93e34203N_0ti9ElQ~.html,8-13K,Xian Site 00918,5-10 years,Bachelor degree,JAVA,xian,4
Company 04245,https://www.zhipin.com/job_detail/3d085aa1152ea27d0nRy2d69FVc~.html,8-10K x 13 salaries,Xian Site 00931,3-5 years,Education not specified,JavaEngineer,xian,5
Company 04246,https://www.zhipin.com/job_detail/fcfc22eb61aff33c1HZz2961FVA~.html,10-15K,Xian Site 00932,3-5 years,Bachelor degree,JavaBackend Developer Engineer,xian,6
Company 04247,https://www.zhipin.com/job_detail/9e70f381a80f06d71nx42d-6FFI~.html,10-20K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,4
Company 04248,https://www.zhipin.com/job_detail/b913a614f6a797cc1XJ-2ti5E1U~.html,9-14K,Xian Site 00892,3-5 years,Bachelor degree,javaDeveloper Engineer,xian,3
Company 00117,https://www.zhipin.com/job_detail/f7f4f180e784a8f21HZ83NS9EFo~.html,9-14K,Xian Site 00894,3-5 years,Bachelor degree,Senior javaEngineer,xian,6
Company 04249,https://www.zhipin.com/job_detail/87e2aaaf88b41ab51Xd50ti5FlY~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,Java,xian,5
Company 04250,https://www.zhipin.com/job_detail/5867e17b3f818cd403J_3dm6FlM~.html,6-10K,Xian Site 00898,3-5 years,Bachelor degree,JAVAEngineer,xian,6
Company 04251,https://www.zhipin.com/job_detail/80c6c879c5c4348703R839u6FFo~.html,10-15K,Xian Site 00919,3-5 years,Bachelor degree,Senior JavaEngineer,xian,6
Company 04252,https://www.zhipin.com/job_detail/71a9c51a103b41941H172dy_ElM~.html,10-15K,Xian Site 00895,5-10 years,Associate degree,JavaEngineer,xian,6
Company 04253,https://www.zhipin.com/job_detail/46446b05201ec62803N709q4Elo~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,JavaArchitect,xian,4
Company 00159,https://www.zhipin.com/job_detail/d88f280973c585261HVy39-0EVs~.html,12-15K x 13 salaries,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,6
Company 04254,https://www.zhipin.com/job_detail/d53227ecbf7b53561XZ63dy_FFo~.html,8-15K,Xian Site 00892,5-10 years,Bachelor degree,Java,xian,6
Company 04255,https://www.zhipin.com/job_detail/ed8a245c058e6d271Xxz3ty5E1M~.html,4-7K,Xian Site 00906,3-5 years,Bachelor degree,JavaEngineer,xian,6
Company 00635,https://www.zhipin.com/job_detail/c6ac4ff5e3ad70950nR43dm1FVM~.html,13-20K x 13 salaries,Xian Site 00892,5-10 years,Bachelor degree,javaEngineer,xian,5
Company 00859,https://www.zhipin.com/job_detail/3792370c60efb9b61Xd52NS5FlQ~.html,7-9K x 14 salaries,Xian Site 00892,3-5 years,Associate degree,JavaDeveloper Engineer,xian,6
Company 04256,https://www.zhipin.com/job_detail/fa83be81e44a0a1c0nR93N28GVE~.html,11-16K x 14 salaries,Xian Site 00906,5-10 years,Bachelor degree,JavaDeveloper Engineer,xian,4
Company 04257,https://www.zhipin.com/job_detail/ef16adeec8513c420nRz39i6FVE~.html,8-12K,Xian Site 00892,3-5 years,Bachelor degree,JavaEngineer,xian,1
Company 04258,https://www.zhipin.com/job_detail/ee405cc8577bfd681XB43dy5FVA~.html,7-12K,Xian Site 00933,3-5 years,Bachelor degree,javaDeveloper Engineer,xian,1
Company 04204,https://www.zhipin.com/job_detail/aabeea128856d5441XVz2ti4FlM~.html,8-10K,Xian Site 00892,3-5 years,Bachelor degree,Mid-level java,xian,6
Company 00740,https://www.zhipin.com/job_detail/ac0626604567c50b1X1_09i1E1c~.html,15-25K,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,2
Company 04259,https://www.zhipin.com/job_detail/f6d3fafcadd0c7770nV929-5EFc~.html,8-13K,Xian Site 00892,3-5 years,Bachelor degree,java,xian,6
Company 00706,https://www.zhipin.com/job_detail/870246466cc524841Hx809q-GVQ~.html,9-14K,Xian Site 00894,3-5 years,Bachelor degree,JavaDeveloper Engineer,xian,2
Company 04260,https://www.zhipin.com/job_detail/4104b43dd031292c1nFy3dm0GFQ~.html,10-20K,Xian Site 00898,Experience not required,Bachelor degree,Java,xian,6
Yeahmobi,https://www.zhipin.com/job_detail/2b73823cc81f197d031_29u4GFI~.html,15-20K,Xian Site 00892,5-10 years,Bachelor degree,JAVA Developer Engineer,xian,6
Company 04261,https://www.zhipin.com/job_detail/1e05752297414eb81HJ709W6E1o~.html,5-8K,Xian Site 00934,3-5 years,Bachelor degree,Java,xian,3
Company 04262,https://www.zhipin.com/job_detail/25af35706acf1d390nV929y1ElU~.html,15-30K,Xian Site 00892,5-10 years,Bachelor degree,Java Developer,xian,4
Company 04263,https://www.zhipin.com/job_detail/4013e387c61df9e30nd62925EFA~.html,12-22K x 13 salaries,Xian Site 00892,5-10 years,Bachelor degree,Senior JAVABackend Developer Engineer,xian,6
Company 04264,https://www.zhipin.com/job_detail/fabafc22604fe429031_2ti0EVE~.html,7-10K,Xian Site 00892,3-5 years,Bachelor degree,Mid-level JavaDeveloper Engineer,xian,2
Company 04265,https://www.zhipin.com/job_detail/352293cdd5bbc2731Hd829q0E1Y~.html,8-13K,Xian Site 00906,3-5 years,Bachelor degree,JavaInstructor,xian,1
Company 02493,https://www.zhipin.com/job_detail/2370d47e739218a70nV70tS9GFc~.html,8-13K,Xian Site 00892,1-3 years,Associate degree,Java Developer,xian,2
Company 04206,https://www.zhipin.com/job_detail/5971030a2b23919e0nV_09u4GFU~.html,8-12K x 13 salaries,Xian Site 00894,3-5 years,Bachelor degree,JAVADeveloper Engineer,xian,4
Company 00995,https://www.zhipin.com/job_detail/36c5545b47abb2851Hx92t21F1o~.html,10-15K,Xian Site 00892,5-10 years,Bachelor degree,JavaSenior Developer Engineer,xian,4
Company 00005,https://www.zhipin.com/job_detail/52ddd0588e4130011n1929-6F1o~.html,9-18K,Xian Site 00892,Experience not required,Bachelor degree,JavaDeveloper Engineer,xian,4
Company 04266,https://www.zhipin.com/job_detail/5ac8d3bead5b30c11nJ82d67FQ~~.html,6-7K,Xian Site 00925,1-3 years,Bachelor degree,Java,xian,3
Company 04267,https://www.zhipin.com/job_detail/d587f25b10338dad1nx439S0E1E~.html,8-12K,Xian Site 00935,3-5 years,Bachelor degree,Senior javaEngineer,xian,6
Company 00005,https://www.zhipin.com/job_detail/636a2cd9163a0c3a1Hd72t29FlI~.html,11-17K,Xian Site 00894,1-3 years,Bachelor degree,JavaDeveloper Engineer,xian,4
Company 00145,https://www.zhipin.com/job_detail/8bf2fbbb9eac2c9a1HB_0t-7EFc~.html,12-18K,Xian Site 00936,5-10 years,Bachelor degree,Java Developer,xian,4
Company 00005,https://www.zhipin.com/job_detail/a5dd94fc06df01601XV92tW7FFc~.html,15-20K,Xian Site 00896,3-5 years,Bachelor degree,JavaDeveloper Engineer,xian,1
Company 04268,https://www.zhipin.com/job_detail/b995863ef013b0e903J62dy4FlQ~.html,5-10K,Xian Site 00895,3-5 years,Bachelor degree,Java Developer,xian,2
Company 04269,https://www.zhipin.com/job_detail/4590d8b10edd85e11Hx60tS-GVU~.html,10-15K,Xian Site 00933,5-10 years,Bachelor degree,Senior javaEngineer,xian,1
Company 04258,https://www.zhipin.com/job_detail/55b04445b4e4d8cd1HV83Ny_Elc~.html,7-8K,Xian Site 00933,5-10 years,Associate degree,javaDeveloper Engineer,xian,3
Company 04262,https://www.zhipin.com/job_detail/0a87d7305aadbffd0nR63du6EFo~.html,15-30K x 13 salaries,Xian Site 00892,5-10 years,Bachelor degree,Java,xian,5
Company 00740,https://www.zhipin.com/job_detail/96f785cce72b41081X183t29F1A~.html,11-22K,Xian Site 00892,3-5 years,Bachelor degree,JavaDeveloper Engineer,xian,6
Company 04270,https://www.zhipin.com/job_detail/3d70fe7b4e20721803R83d67FVU~.html,10-15K,Xian Site 00927,3-5 years,Bachelor degree,JavaInstructor,xian,5
Company 04271,https://www.zhipin.com/job_detail/4eaf87088e3a5b3f1HB-39u5FlQ~.html,10-15K,Xian Site 00892,3-5 years,Bachelor degree,Java WebDeveloper Engineer,xian,2
Company 04272,https://www.zhipin.com/job_detail/8fb4e68d5e90b6931nJ73d61E1s~.html,5-10K,Xian Site 00892,1-3 years,Bachelor degree,Java,xian,3
Company 00005,https://www.zhipin.com/job_detail/cfa95227338de1620nZ73du0GVo~.html,11-20K,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,5
Company 04212,https://www.zhipin.com/job_detail/51ac2bbabdfcd8700nNy0tW8GVI~.html,20-30K,Xian Site 00918,5-10 years,Education not specified,Java Leader,xian,2
Company 00005,https://www.zhipin.com/job_detail/9a4f60ddc391fff7031-3d26EVU~.html,13-18K,Xian Site 00894,5-10 years,Bachelor degree,Senior JavaDeveloper Engineer,xian,5
Company 01424,https://www.zhipin.com/job_detail/a524e31129ff70261XF_2dy6EFY~.html,8-13K,Xian Site 00937,1-3 years,Bachelor degree,javaDeveloper Engineer,xian,5
Company 00133,https://www.zhipin.com/job_detail/68932d2e64c26a430nV63N-9EFc~.html,25-45K x 16 salaries,Xian Site 00938,3-5 years,Master degree,Java Developer,xian,2
Company 04273,https://www.zhipin.com/job_detail/2c83a71f0b49eb1b1nJ93dW4E1M~.html,6-11K,Xian Site 00939,1-3 years,Bachelor degree,JavaDeveloper Engineer,xian,5
Company 04274,https://www.zhipin.com/job_detail/0dfbab9f07f7ea8c03Bz39q4ElY~.html,8-13K,Xian Site 00940,Experience not required,Associate degree,JAVASenior Engineer,xian,6
ThoughtWorks,https://www.zhipin.com/job_detail/804d5c4e2bbbc2690nVy29W4F1U~.html,14-28K x 14 salaries,Xian Site 00892,3-5 years,Bachelor degree,JavaDeveloper Engineer -Telecom Digital,xian,2
Company 04275,https://www.zhipin.com/job_detail/b8e7c9d2a1dbf12803Ny3d29GFM~.html,12-18K,Xian Site 00905,5-10 years,Bachelor degree,JavaDeveloper Engineer,xian,3
Company 02493,https://www.zhipin.com/job_detail/02fd62514dc465891XZ82d-1FVU~.html,6-12K,Xian Site 00892,1-3 years,Associate degree,Java Developer,xian,5
Company 04276,https://www.zhipin.com/job_detail/a01c0310ad43831c1XB409S5GFc~.html,10-15K,Xian Site 00923,3-5 years,Bachelor degree,Senior javaEngineer,xian,1
Company 03657,https://www.zhipin.com/job_detail/18d6f64d25f623c703x829q_GVU~.html,11-17K,Xian Site 00919,5-10 years,Bachelor degree,java web Senior Developer,xian,6
Company 04277,https://www.zhipin.com/job_detail/6701c3da3eef6e711HB-0tW_GFM~.html,10-15K,Xian Site 00941,3-5 years,Bachelor degree,JAVAEngineer,xian,3
Company 00057,https://www.zhipin.com/job_detail/ee6af5ee39f4a7eb0X1_0tW0Fw~~.html,15-30K,Xian Site 00893,3-5 years,Bachelor degree,Java,xian,5
Company 00057,https://www.zhipin.com/job_detail/dcf0e1f0c5b186d903N73tW6GFM~.html,13-26K,Xian Site 00894,3-5 years,Bachelor degree,Java Developer,xian,6
Company 00005,https://www.zhipin.com/job_detail/8e5fcad9ef4e672c03153dq1GFI~.html,15-21K,Xian Site 00892,3-5 years,Bachelor degree,Java Developer,xian,1
Company 04278,https://www.zhipin.com/job_detail/00d92dd47afb12111XR80t-7FVc~.html,8-13K,Xian Site 00917,3-5 years,Bachelor degree,Java,xian,4
Company 04279,https://www.zhipin.com/job_detail/8122270c3a4bd7db1nF72t-4E1A~.html,7-8K,Xian Site 00906,1-3 years,Bachelor degree,JavaDeveloper Engineer,xian,1
Company 04244,https://www.zhipin.com/job_detail/650ccef608dc0e471nF_2Ni7GFM~.html,5-10K,Xian Site 00892,3-5 years,Associate degree,Java,xian,3
Company 00159,https://www.zhipin.com/job_detail/b4b95d0a465d8f6503xy2d69F1c~.html,10-15K x 13 salaries,Xian Site 00892,3-5 years,Bachelor degree,JAVASenior Engineer,xian,3
Company 04280,https://www.zhipin.com/job_detail/eb57bf793bb411ed1Xx83N69GFA~.html,10-15K,Xian Site 00914,5-10 years,Bachelor degree,Senior JAVAEngineer,xian,3
Company 04281,https://www.zhipin.com/job_detail/fe6ab2a0a07f916a03N_2N-7GFQ~.html,7-11K,Xian Site 00942,3-5 years,Bachelor degree,javaDeveloper,xian,2
Company 00005,https://www.zhipin.com/job_detail/89159221ed80042703V62N65GFE~.html,11-20K,Xian Site 00894,5-10 years,Bachelor degree,JavaDeveloper Engineer,xian,1
Company 04282,https://www.zhipin.com/job_detail/ce51ee48011828ec0nZ-09y4ElE~.html,9-14K x 14 salaries,Xian Site 00892,3-5 years,Bachelor degree,JavaDeveloper Engineer,xian,5
Company 04218,https://www.zhipin.com/job_detail/f81ad4d70f7124521XJ53N61E1E~.html,18-35K,Xian Site 00924,5-10 years,Associate degree,JavaArchitect,xian,2
Company 04283,https://www.zhipin.com/job_detail/4174afcf85c790671XN929W9FlA~.html,8-13K,Xian Site 00892,5-10 years,Bachelor degree,javaEngineer,xian,2
Company 01850,https://www.zhipin.com/job_detail/845ed00863ab120003x809S9EVo~.html,11-20K,Xian Site 00894,3-5 years,Bachelor degree,JavaDeveloper Engineer,xian,1
Company 04228,https://www.zhipin.com/job_detail/c649fc04adbac1521XJy2ty4GFc~.html,7-12K,Xian Site 00924,1-3 years,Associate degree,JavaDeveloper Engineer,xian,3
Company 00005,https://www.zhipin.com/job_detail/6c342ec15494c5141Xd43dm1F1c~.html,9-14K,Xian Site 00896,1-3 years,Bachelor degree,javaDeveloper,xian,6
Company 04284,https://www.zhipin.com/job_detail/024db7ab6033a87603J-3tm1GFA~.html,6-10K,Xian Site 00914,3-5 years,Bachelor degree,JavaBackend Developer Engineer,xian,1
Company 04285,https://www.zhipin.com/job_detail/c496a0cf96dee8541HJ52NS6EFM~.html,6-10K,Xian Site 00943,3-5 years,Bachelor degree,javaEngineer,xian,6
Company 04286,https://www.zhipin.com/job_detail/a9240831ec84bc001H1z3N60ElE~.html,5-8K x 13 salaries,Xian Site 00892,3-5 years,Associate degree,Java,xian,2
Company 00117,https://www.zhipin.com/job_detail/3193d5401f50e6ec1XR539q9FVo~.html,15-30K,Xian Site 00894,Experience not required,Bachelor degree,javaDeveloper Engineer,xian,1
Company 04287,https://www.zhipin.com/job_detail/0c1ef96a20d6d0e01HVz2dS0FFc~.html,5-8K,Xian Site 00892,3-5 years,Associate degree,JAVAEngineer,xian,6
Company 04288,https://www.zhipin.com/job_detail/0df4d7ac836b49c91Xd929S1E1s~.html,11-20K x 13 salaries,Xian Site 00914,5-10 years,Bachelor degree,JavaSenior Engineer,xian,3
Company 04289,https://www.zhipin.com/job_detail/ab716b5e5d910d3f0nR_092-Els~.html,13-26K x 14 salaries,Xian Site 00898,3-5 years,Bachelor degree,java,xian,3
Company 04193,https://www.zhipin.com/job_detail/7e14eb7686a9cc8303R-0ti8EVo~.html,11-20K x 13 salaries,Xian Site 00917,3-5 years,Bachelor degree,Java Developer,xian,5
Company 03657,https://www.zhipin.com/job_detail/b43b43a1d39bc04103x829q_GVc~.html,9-11K,Xian Site 00919,3-5 years,Bachelor degree,Java,xian,3
Company 04290,https://www.zhipin.com/job_detail/4cdfdc53230eefe303d83Nm9GFM~.html,4-6K,Xian Site 00901,1-3 years,Associate degree,JAVAEngineer,xian,1
Company 00005,https://www.zhipin.com/job_detail/71c520871e07a8611X1-3NW_EFc~.html,9-14K,Xian Site 00944,1-3 years,Bachelor degree,JAVADeveloper Engineer,xian,5
