company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 02696,https://www.zhipin.com/job_detail/8ed65c0513ee69b303V90964ElY~.html,8-13K x 14 salaries,Wuhan Site 00580,Less than 1 year,Bachelor degree,Role 00886,wuhan,1
Company 00133,https://www.zhipin.com/job_detail/56d2fb715b65795a1Hx43dW4EVE~.html,10-15K,Wuhan Site 00587,Fresh graduate,Bachelor degree,Developer Engineer (Intern),wuhan,4
Company 02697,https://www.zhipin.com/job_detail/98488c1a9fe1869a031y2d27ElU~.html,3-8K,Wuhan Site 00608,Experience not required,Associate degree,Test Engineer,wuhan,6
Company 02698,https://www.zhipin.com/job_detail/529a78885b43108903Z93d2_GVs~.html,13-25K,Wuhan Site 00580,5-10 years,Bachelor degree,Role 00887,wuhan,4
Company 02699,https://www.zhipin.com/job_detail/637846d320aa740103x809y7F1c~.html,15-25K x 14 salaries,Wuhan Site 00579,1-3 years,Master degree,Role 00888,wuhan,4
Company 02700,https://www.zhipin.com/job_detail/89fc73aad17356631HJ729q8EFQ~.html,9-14K,Wuhan Site 00580,5-10 years,Bachelor degree,Role 00889,wuhan,4
Company 02701,https://www.zhipin.com/job_detail/0457c34d83094af203Ry3dy0FlQ~.html,8-13K,Wuhan Site 00608,Less than 1 year,Bachelor degree,Role 00890,wuhan,4
Company 00057,https://www.zhipin.com/job_detail/6bf3418db1148d9803153t-4FlI~.html,12-24K,Wuhan Site 00579,Experience not required,Bachelor degree,Role 00262,wuhan,5
Company 02701,https://www.zhipin.com/job_detail/0899803fd9d4a9a71H1z2t-0ElE~.html,3-8K,Wuhan Site 00608,Less than 1 year,Bachelor degree,Role 00891,wuhan,6
Company 02702,https://www.zhipin.com/job_detail/ccb6cc36c321a67e03d429y_GVU~.html,10-11K,Wuhan Site 00587,1-3 years,Bachelor degree,Role 00892,wuhan,1
Company 02641,https://www.zhipin.com/job_detail/7278ea202a4794541HJy0ti7EFE~.html,10-15K,Wuhan Site 00580,1-3 years,Associate degree,PHPDeveloper Engineer,wuhan,1
Company 02145,https://www.zhipin.com/job_detail/924e951d65dfb4f30nRy3NW6GFs~.html,8-13K x 14 salaries,Wuhan Site 00592,3-5 years,Bachelor degree,Role 00893,wuhan,1
Company 00659,https://www.zhipin.com/job_detail/fdac37dc0168d9641HR909i_FVM~.html,15-25K,Wuhan Site 00593,3-5 years,Bachelor degree,Role 00070,wuhan,1
Company 02703,https://www.zhipin.com/job_detail/f887d9fd53310bb41HB42t60FlY~.html,10-15K,Wuhan Site 00579,1-3 years,Bachelor degree,Role 00894,wuhan,6
Company 02671,https://www.zhipin.com/job_detail/45e2bdb1fc46f4361XZ93Nm5FVE~.html,10-20K,Wuhan Site 00580,Experience not required,Master degree,Role 00895,wuhan,2
Company 02671,https://www.zhipin.com/job_detail/dd5595ebee31a0661XV63ti4FFE~.html,8-15K,Wuhan Site 00580,Experience not required,Education not specified,Deep Learning,wuhan,5
Company 02671,https://www.zhipin.com/job_detail/70e6e36c648df14e1XV63ty7ElY~.html,10-11K,Wuhan Site 00580,Experience not required,Education not specified,Role 00896,wuhan,6
Company 02671,https://www.zhipin.com/job_detail/6602116c37fead3e1XV63t60EVM~.html,8-15K,Wuhan Site 00580,Experience not required,Education not specified,Crawler Engineer,wuhan,2
Company 02704,https://www.zhipin.com/job_detail/e7a28647600331cf1ndz29o~.html,8-12K,Wuhan Site 00588,Experience not required,Bachelor degree,Backend Developer Engineer,wuhan,3
Company 02689,https://www.zhipin.com/job_detail/5752eaeb3fbf49c01XZ409i_FVU~.html,10-20K,Wuhan Site 00580,Experience not required,Master degree,Role 00879,wuhan,2
Company 02705,https://www.zhipin.com/job_detail/7e413e56efed9c4c1HB629W6F1M~.html,10-12K,Wuhan Site 00609,3-5 years,Bachelor degree,zabbixDeveloper Operations Engineer,wuhan,6
Company 02706,https://www.zhipin.com/job_detail/8e9805b6a6e096a41XV72Ny5GFM~.html,4-7K,Wuhan Site 00580,1-3 years,Bachelor degree,PHP,wuhan,5
Company 02693,https://www.zhipin.com/job_detail/799d56391661ddd91HJ609u_EVA~.html,5-6K,Wuhan Site 00607,Experience not required,Bachelor degree,Role 00884,wuhan,4
Company 00722,https://www.zhipin.com/job_detail/281e1df29b736ef71Xx62N25GFA~.html,10-20K,Wuhan Site 00580,1-3 years,Bachelor degree,Data Engineer,wuhan,6
Company 02683,https://www.zhipin.com/job_detail/6d40b16c888816db1Xd73N64GVs~.html,13-20K,Wuhan Site 00580,3-5 years,Bachelor degree,Java Developer,wuhan,2
Company 02683,https://www.zhipin.com/job_detail/c2c1a1776cc34d171XZ_2t-9FFE~.html,15-30K,Wuhan Site 00580,5-10 years,Bachelor degree,Senior javaBackend Developer Engineer,wuhan,2
Company 02683,https://www.zhipin.com/job_detail/a358ee6fbc647d651XZ53tu6Flo~.html,18-30K,Wuhan Site 00580,Experience not required,Bachelor degree,Role 00897,wuhan,2
Company 00005,https://www.zhipin.com/job_detail/4c0042e9a5b4bc2303R92ti9GVI~.html,10-15K,Wuhan Site 00580,1-3 years,Bachelor degree,java,wuhan,1
Company 00005,https://www.zhipin.com/job_detail/e93f5487ef27e0e01XR93N65EFo~.html,8-15K,Wuhan Site 00579,3-5 years,Bachelor degree,java,wuhan,6
Company 02652,https://www.zhipin.com/job_detail/acd3c0779960df9e1HB63tS6FFE~.html,9-12K,Wuhan Site 00580,3-5 years,Associate degree,Java,wuhan,4
Company 00117,https://www.zhipin.com/job_detail/2192c5a6f3cc7aa21XB62Nq_FVM~.html,10-15K,Wuhan Site 00579,3-5 years,Bachelor degree,Java,wuhan,6
Company 00659,https://www.zhipin.com/job_detail/c1a585cb41c2766c1XN709q1ElA~.html,13-26K x 14 salaries,Wuhan Site 00593,1-3 years,Bachelor degree,Java,wuhan,5
Company 02707,https://www.zhipin.com/job_detail/6dd93f4a488e2d330XN52ty-Eg~~.html,10-15K x 14 salaries,Wuhan Site 00580,3-5 years,Bachelor degree,Java,wuhan,6
Company 00005,https://www.zhipin.com/job_detail/e7deb5a1d5e9f8f91XBy2dW4EVU~.html,10-15K,Wuhan Site 00582,3-5 years,Bachelor degree,Java,wuhan,4
Company 01796,https://www.zhipin.com/job_detail/c0162410e062498003R_2NS4GFs~.html,15-25K x 14 salaries,Wuhan Site 00581,5-10 years,Bachelor degree,Java,wuhan,4
Company 02708,https://www.zhipin.com/job_detail/a00c0aac3620aeed0nZ_39m9F1Q~.html,6-10K,Wuhan Site 00588,3-5 years,Bachelor degree,java,wuhan,6
Company 00005,https://www.zhipin.com/job_detail/084cda20440d3c7a1X1409i5Elo~.html,10-20K,Wuhan Site 00579,3-5 years,Bachelor degree,Java,wuhan,6
Company 00005,https://www.zhipin.com/job_detail/fcccb027095ff8311Hd72tu5GFY~.html,11-20K x 13 salaries,Wuhan Site 00579,1-3 years,Bachelor degree,Java,wuhan,5
Company 00767,https://www.zhipin.com/job_detail/3a920c8f9f1c7e671nN_39y8Fls~.html,7-10K,Wuhan Site 00581,1-3 years,Bachelor degree,Java,wuhan,1
Company 00005,https://www.zhipin.com/job_detail/2e23ce53555dfb531nF_2ty7GFc~.html,12-24K,Wuhan Site 00579,3-5 years,Bachelor degree,Java,wuhan,1
Company 00057,https://www.zhipin.com/job_detail/a7935588bddb64761XF-2dS9GVE~.html,15-30K,Wuhan Site 00579,Experience not required,Bachelor degree,Java,wuhan,3
Company 02709,https://www.zhipin.com/job_detail/8bacd6cc3fda51040nZ62di8FlQ~.html,12-22K,Wuhan Site 00580,3-5 years,Bachelor degree,Senior JAVAEngineer,wuhan,2
Company 02710,https://www.zhipin.com/job_detail/3ad3ef2f65e7f36b1XR-2Nu6E1I~.html,14-20K x 13 salaries,Wuhan Site 00580,5-10 years,Bachelor degree,Java,wuhan,1
Company 00117,https://www.zhipin.com/job_detail/3f7d2d7c3d19501703Ry2N-5EFI~.html,10-15K,Wuhan Site 00579,Experience not required,Bachelor degree,javaEngineer,wuhan,5
Company 02711,https://www.zhipin.com/job_detail/106daee3b597fb5903B53NW0GVo~.html,10-15K,Wuhan Site 00590,5-10 years,Bachelor degree,Java,wuhan,3
Company 00117,https://www.zhipin.com/job_detail/d748cad675f0a51f1XR53dS-E1M~.html,9-18K,Wuhan Site 00579,Experience not required,Bachelor degree,JAVA,wuhan,3
Company 02712,https://www.zhipin.com/job_detail/22250e0987b09ba41Xd63N61Elc~.html,8-11K,Wuhan Site 00590,3-5 years,Associate degree,JavaEngineer,wuhan,2
Company 02713,https://www.zhipin.com/job_detail/a895e920ff49c2710nV72Nm5EVU~.html,10-12K x 13 salaries,Wuhan Site 00582,3-5 years,Bachelor degree,java,wuhan,1
Company 02714,https://www.zhipin.com/job_detail/62a806a7a0bffe9c1nJ40t68FFM~.html,8-15K x 13 salaries,Wuhan Site 00589,1-3 years,Bachelor degree,Java,wuhan,1
Company 00117,https://www.zhipin.com/job_detail/4cc25d12682009c81nR93d27ElM~.html,9-16K,Wuhan Site 00610,3-5 years,Bachelor degree,Java,wuhan,3
Company 00659,https://www.zhipin.com/job_detail/d78baf6db608f21f1XN52NW8ElA~.html,15-30K,Wuhan Site 00581,3-5 years,Bachelor degree,JavaEngineer,wuhan,5
Company 02712,https://www.zhipin.com/job_detail/771a2f19abe6ce151XRy29y5GVQ~.html,12-14K,Wuhan Site 00602,5-10 years,Associate degree,Java Developer,wuhan,5
Company 01292,https://www.zhipin.com/job_detail/db8d62df3d9b48701nx83d64FFM~.html,11-14K,Wuhan Site 00588,3-5 years,Bachelor degree,java,wuhan,1
Company 02715,https://www.zhipin.com/job_detail/93112431a14e0ddd1nZ-29-6GVM~.html,10-15K,Wuhan Site 00611,3-5 years,Bachelor degree,JavaSenior Engineer,wuhan,1
Company 00005,https://www.zhipin.com/job_detail/26542fe92c5b96581HB53Ni1F1Y~.html,9-14K,Wuhan Site 00582,3-5 years,Bachelor degree,Java,wuhan,5
Company 00005,https://www.zhipin.com/job_detail/13c34f128dc230d903R93di8EVU~.html,11-22K,Wuhan Site 00579,Experience not required,Bachelor degree,Java,wuhan,4
Company 02716,https://www.zhipin.com/job_detail/0cf68ab9014635bb03N82dW_GFQ~.html,8-10K,Wuhan Site 00612,3-5 years,Associate degree,Mid-level JavaDeveloper,wuhan,4
Company 02542,https://www.zhipin.com/job_detail/0607d0450bebb0a11ndz2tm5GVA~.html,15-20K,Wuhan Site 00580,3-5 years,Bachelor degree,Java,wuhan,4
Company 00117,https://www.zhipin.com/job_detail/25ce3646b3a359e61Xdz2Nu8EVI~.html,8-13K,Wuhan Site 00579,1-3 years,Bachelor degree,Java,wuhan,4
Company 02717,https://www.zhipin.com/job_detail/4f4f2db892d1864e1HBz39m6ElQ~.html,10-20K x 18 salaries,Wuhan Site 00586,5-10 years,Bachelor degree,Java,wuhan,1
Company 00133,https://www.zhipin.com/job_detail/102fae2a98ba72e0031y2969FFc~.html,20-40K x 16 salaries,Wuhan Site 00587,3-5 years,Bachelor degree,Senior JAVAEngineer,wuhan,6
Company 00133,https://www.zhipin.com/job_detail/90ea21478efae3c91n152dy0EVs~.html,18-30K,Wuhan Site 00587,3-5 years,Bachelor degree,Java Developer,wuhan,5
Company 00797,https://www.zhipin.com/job_detail/01924f0ae32c1aa81HJ73di7Els~.html,10-15K,Wuhan Site 00604,5-10 years,Bachelor degree,JavaEngineer,wuhan,1
Company 02718,https://www.zhipin.com/job_detail/45eb93ecd02591db0nRz29S7EVQ~.html,5-10K x 14 salaries,Wuhan Site 00584,3-5 years,Bachelor degree,JavaEngineer,wuhan,5
Company 02719,https://www.zhipin.com/job_detail/3e6b842d282e63b41nd_29-5GVs~.html,4-6K,Wuhan Site 00580,1-3 years,Bachelor degree,Java,wuhan,3
Company 00706,https://www.zhipin.com/job_detail/259c873516b227941Hxy09u9GFQ~.html,8-12K,Wuhan Site 00584,Experience not required,Bachelor degree,javaDeveloper,wuhan,4
Company 02720,https://www.zhipin.com/job_detail/ed03ed88ae7522da03140t24F1o~.html,16-20K x 13 salaries,Wuhan Site 00583,3-5 years,Bachelor degree,Java Developer,wuhan,5
Company 02721,https://www.zhipin.com/job_detail/f4a790bb9d3279681HFy09--F1U~.html,14-18K,Wuhan Site 00580,5-10 years,Bachelor degree,Java,wuhan,6
Company 01797,https://www.zhipin.com/job_detail/04a32996edeb3a5e1HFz09m5EFc~.html,12-18K,Wuhan Site 00588,5-10 years,Bachelor degree,Java,wuhan,5
Company 02722,https://www.zhipin.com/job_detail/1211464e5f0a9a9303Z829q1EFQ~.html,9-14K,Wuhan Site 00589,1-3 years,Associate degree,Java,wuhan,1
Company 02542,https://www.zhipin.com/job_detail/9cf21325947fdfcc1ndy09y7F1Q~.html,20-35K,Wuhan Site 00580,5-10 years,Bachelor degree,Senior java,wuhan,1
Company 02723,https://www.zhipin.com/job_detail/f4077c5c65ee23241XN93N60EVM~.html,8-13K,Wuhan Site 00580,3-5 years,Bachelor degree,Senior JAVAInstructor,wuhan,3
Company 01011,https://www.zhipin.com/job_detail/0a866803acff068e1Hx72N6-E1Y~.html,15-30K,Wuhan Site 00592,5-10 years,Bachelor degree,Senior JAVAEngineer,wuhan,3
Company 02652,https://www.zhipin.com/job_detail/c8dc9102036377b403B73Nm4E1o~.html,10-15K x 13 salaries,Wuhan Site 00580,5-10 years,Associate degree,Java,wuhan,6
Company 02542,https://www.zhipin.com/job_detail/5d9b2aa3b06b6dfb03193di7EVM~.html,10-15K x 14 salaries,Wuhan Site 00584,Experience not required,Bachelor degree,Java Developer,wuhan,6
Company 02724,https://www.zhipin.com/job_detail/ea2b24f448db71131Xx939W7EVA~.html,7-10K,Wuhan Site 00613,1-3 years,Bachelor degree,Java,wuhan,1
Company 00706,https://www.zhipin.com/job_detail/c2da0ac3575a18141X1729u5E1o~.html,8-12K,Wuhan Site 00581,1-3 years,Bachelor degree,Java,wuhan,4
Company 00740,https://www.zhipin.com/job_detail/43830b193ba72bc61nJy29S7GQ~~.html,8-10K,Wuhan Site 00580,3-5 years,Bachelor degree,Java,wuhan,2
Company 02715,https://www.zhipin.com/job_detail/f0970ec787638b6603F53t--FlU~.html,15-20K,Wuhan Site 00611,3-5 years,Bachelor degree,JavaSenior Engineer,wuhan,1
Company 02725,https://www.zhipin.com/job_detail/e6e024155001a83903B92t60FFQ~.html,7-11K,Wuhan Site 00590,3-5 years,Bachelor degree,Mid-level JAVAEngineer,wuhan,5
Company 02715,https://www.zhipin.com/job_detail/0274dddaba2c55951X160tW6FVA~.html,8-16K,Wuhan Site 00611,3-5 years,Bachelor degree,JavaEngineer,wuhan,1
Company 02726,https://www.zhipin.com/job_detail/132e9ed2b96941691XN_2tu1EVo~.html,5-10K,Wuhan Site 00589,3-5 years,Bachelor degree,Java Developer,wuhan,5
Company 01319,https://www.zhipin.com/job_detail/b5e1f70a667b710f0nR40t-4EFc~.html,20-40K x 15 salaries,Wuhan Site 00580,3-5 years,Bachelor degree,Senior javaEngineer,wuhan,3
Company 02627,https://www.zhipin.com/job_detail/e73eb2eff15d6647031y3Nq-Fg~~.html,7-13K,Wuhan Site 00593,3-5 years,Associate degree,Java,wuhan,4
Company 02727,https://www.zhipin.com/job_detail/82f56b25bcd1839e03x-2dm0EFY~.html,7-10K,Wuhan Site 00604,3-5 years,Bachelor degree,Java,wuhan,3
Company 02728,https://www.zhipin.com/job_detail/d230ef8d36b247e40nVz09S-GFc~.html,10-12K x 14 salaries,Wuhan Site 00580,3-5 years,Associate degree,java,wuhan,5
Company 02729,https://www.zhipin.com/job_detail/aba6436c4cee8a561nNy0ty8EFA~.html,7-10K,Wuhan Site 00614,3-5 years,Bachelor degree,Java,wuhan,2
Company 02730,https://www.zhipin.com/job_detail/f91307726aa8fad31XZ539m-FVo~.html,15-30K x 14 salaries,Wuhan Site 00579,5-10 years,Bachelor degree,JAVASenior Engineer,wuhan,2
Company 00133,https://www.zhipin.com/job_detail/38d503778d09ac540nV63N20FVI~.html,25-45K x 16 salaries,Wuhan Site 00595,3-5 years,Master degree,Java Developer,wuhan,1
Company 00659,https://www.zhipin.com/job_detail/5f3d75483b1cc67b1Xd_3Nm9GFo~.html,15-25K,Wuhan Site 00593,3-5 years,Bachelor degree,Java,wuhan,2
Company 00409,https://www.zhipin.com/job_detail/42b6e580531b88cd03N60tm5FVY~.html,12-20K,Wuhan Site 00590,5-10 years,Bachelor degree,Senior JavaEngineer,wuhan,5
Company 02731,https://www.zhipin.com/job_detail/0932e9605ec4af8b1XJy2N27EVA~.html,10-20K,Wuhan Site 00581,3-5 years,Bachelor degree,Java,wuhan,6
Company 02732,https://www.zhipin.com/job_detail/06aa01fbede8118b1Hd_3t61EVo~.html,8-12K,Wuhan Site 00607,3-5 years,Bachelor degree,JAVAEngineer,wuhan,3
Company 02733,https://www.zhipin.com/job_detail/11a0cb5295fb8d3d1HRz09i_GVU~.html,10-15K,Wuhan Site 00615,1-3 years,Bachelor degree,JavaSenior Engineer,wuhan,2
Company 00159,https://www.zhipin.com/job_detail/8f93c44af542daf203Z92Nm1GVE~.html,8-14K,Wuhan Site 00581,3-5 years,Bachelor degree,JavaEngineer,wuhan,5
Company 00198,https://www.zhipin.com/job_detail/b7a7d326b8b33cda1HN629-_FVY~.html,10-15K,Wuhan Site 00611,3-5 years,Associate degree,Java Developer,wuhan,3
Company 01550,https://www.zhipin.com/job_detail/8b129472a809a55f0nd62N27EFs~.html,12-24K,Wuhan Site 00588,5-10 years,Bachelor degree,javaArchitect /Senior Engineer,wuhan,4
Company 02734,https://www.zhipin.com/job_detail/d1e8f9315860b02d1XV909y6E1A~.html,8-12K,Wuhan Site 00616,1-3 years,Bachelor degree,JAVAEngineer,wuhan,2
Company 02735,https://www.zhipin.com/job_detail/68db5df61c829c731XB52dS7EVM~.html,10-11K,Wuhan Site 00580,3-5 years,Bachelor degree,JavaEngineer (ETL),wuhan,1
Company 01354,https://www.zhipin.com/job_detail/083d71d16d7d39bd1H1z2tS-EVY~.html,15-25K x 13 salaries,Wuhan Site 00584,5-10 years,Bachelor degree,JavaSenior Developer Engineer,wuhan,5
Company 00722,https://www.zhipin.com/job_detail/662ec7814868ee1103B_3ty0EVs~.html,15-20K x 14 salaries,Wuhan Site 00581,3-5 years,Bachelor degree,JavaDeveloper Engineer,wuhan,1
Company 00117,https://www.zhipin.com/job_detail/d68905ebfe679a4a1nB43d67F1Y~.html,10-20K,Wuhan Site 00617,3-5 years,Bachelor degree,Java,wuhan,1
Company 00133,https://www.zhipin.com/job_detail/95b854aa613d8b5c1XR92N-5FVA~.html,18-36K,Wuhan Site 00580,1-3 years,Bachelor degree,javaDeveloper,wuhan,2
Company 02736,https://www.zhipin.com/job_detail/6290aca8db181f3f03F909S8GVQ~.html,8-13K,Wuhan Site 00607,3-5 years,Bachelor degree,Java,wuhan,3
Company 02714,https://www.zhipin.com/job_detail/1cf13657a740fa181nJy0ti1GVE~.html,8-15K x 13 salaries,Wuhan Site 00589,1-3 years,Bachelor degree,JavaEngineer,wuhan,6
Company 02737,https://www.zhipin.com/job_detail/331d34b28855f5fc03d909i1ElE~.html,8-12K x 13 salaries,Wuhan Site 00584,3-5 years,Associate degree,Java,wuhan,5
Company 02712,https://www.zhipin.com/job_detail/69875764f807b5bc1XB92NW_GFU~.html,7-10K,Wuhan Site 00602,3-5 years,Associate degree,JavaEngineer,wuhan,6
Company 00005,https://www.zhipin.com/job_detail/4afb06b24f48ca741HV_29S4Elc~.html,12-20K,Wuhan Site 00579,5-10 years,Bachelor degree,JavaDeveloper Engineer,wuhan,1
Company 00117,https://www.zhipin.com/job_detail/d957c9df85ab58f11XB72dm6EVA~.html,11-20K,Wuhan Site 00579,3-5 years,Bachelor degree,javaDeveloper Engineer,wuhan,2
Company 00117,https://www.zhipin.com/job_detail/631c6e858787410003Z529u1GVI~.html,10-15K x 13 salaries,Wuhan Site 00579,3-5 years,Bachelor degree,JavaDeveloper Engineer,wuhan,2
Argusec,https://www.zhipin.com/job_detail/17de068380c7d1321nNz3dy4EVs~.html,8-13K,Wuhan Site 00580,Experience not required,Bachelor degree,JavaDeveloper Engineer,wuhan,6
Company 02738,https://www.zhipin.com/job_detail/032f67ae30e7a4ae03183NW_FVM~.html,8-13K,Wuhan Site 00580,3-5 years,Bachelor degree,javaMid-level Engineer,wuhan,4
Company 02739,https://www.zhipin.com/job_detail/76f1644938aac7e81HF92N28Els~.html,9-14K,Wuhan Site 00580,5-10 years,Bachelor degree,JAVACrawler Engineer,wuhan,3
Company 00736,https://www.zhipin.com/job_detail/c65237aabdc4aefe03x43N69ElY~.html,15-29K,Wuhan Site 00584,Experience not required,Bachelor degree,Java,wuhan,2
Company 02740,https://www.zhipin.com/job_detail/640325451a7c921b1Hx72N25EFQ~.html,6-11K,Wuhan Site 00588,1-3 years,Bachelor degree,javaEngineer,wuhan,2
Company 02723,https://www.zhipin.com/job_detail/663555206dc93ec21XN829i-GFQ~.html,9-13K,Wuhan Site 00580,3-5 years,Bachelor degree,Senior JavaInstructor,wuhan,5
Company 00057,https://www.zhipin.com/job_detail/5db85dc078e68bbb0nZ539i7FFE~.html,13-26K,Wuhan Site 00579,Experience not required,Bachelor degree,Java Developer,wuhan,6
Company 02741,https://www.zhipin.com/job_detail/cba1a7bcf3c47b8c1HF42di9EVM~.html,12-16K x 15 salaries,Wuhan Site 00581,3-5 years,Bachelor degree,JAVADeveloper,wuhan,3
Company 02742,https://www.zhipin.com/job_detail/a0c9be92bb46b32703B_3tq8EVU~.html,9-13K,Wuhan Site 00618,3-5 years,Bachelor degree,JavaMid-level,wuhan,6
Company 00659,https://www.zhipin.com/job_detail/060291c9b8f2160b1XN52Nq-EVE~.html,18-35K x 14 salaries,Wuhan Site 00581,3-5 years,Bachelor degree,JavaDeveloper Engineer,wuhan,3
Company 02743,https://www.zhipin.com/job_detail/600d81efe323126c1XZ82dW5EFc~.html,8-13K x 14 salaries,Wuhan Site 00580,3-5 years,Bachelor degree,JAVAEngineer,wuhan,5
Company 00797,https://www.zhipin.com/job_detail/3839cde5648a1ba80nV5396-EVQ~.html,16-25K x 13 salaries,Wuhan Site 00604,5-10 years,Bachelor degree,Senior JAVAEngineer,wuhan,1
Company 02744,https://www.zhipin.com/job_detail/c319262bc7bcd69e0nV809q0F1M~.html,15-20K,Wuhan Site 00595,3-5 years,Bachelor degree,Java Developer,wuhan,5
Company 00005,https://www.zhipin.com/job_detail/ffccabd1954b4a4c1HV709m_EFs~.html,8-9K,Wuhan Site 00579,1-3 years,Bachelor degree,java,wuhan,3
Company 02745,https://www.zhipin.com/job_detail/b64d7c502c78d1dd03B839-9GVo~.html,15-30K,Wuhan Site 00588,3-5 years,Bachelor degree,JavaArchitect,wuhan,1
ThoughtWorks,https://www.zhipin.com/job_detail/26df1be5d0a6b34f1XZ409m9E1Y~.html,14-20K,Wuhan Site 00584,1-3 years,Bachelor degree,javaDeveloper Engineer,wuhan,1
Company 02746,https://www.zhipin.com/job_detail/71b782c07cfc0ba01XN42N61GVs~.html,9-14K,Wuhan Site 00589,3-5 years,Bachelor degree,javaSenior Engineer,wuhan,2
Company 02747,https://www.zhipin.com/job_detail/3bc5bc647e6ef22d1H1439-5GVo~.html,20-40K,Wuhan Site 00579,5-10 years,Bachelor degree,JAVAFull-stack Engineer,wuhan,6
Company 00659,https://www.zhipin.com/job_detail/46141228f01456f51HR_39S1ElQ~.html,13-26K,Wuhan Site 00581,3-5 years,Bachelor degree,Java Developer,wuhan,1
Company 01506,https://www.zhipin.com/job_detail/cc9a82a1f5536cb903Z729i_E1o~.html,8-11K x 13 salaries,Wuhan Site 00589,1-3 years,Bachelor degree,JavaDeveloper,wuhan,5
Company 00005,https://www.zhipin.com/job_detail/caf841187dc8334c1nJ739m4GFY~.html,9-14K,Wuhan Site 00579,Experience not required,Bachelor degree,JavaDeveloper Engineer,wuhan,6
Company 00117,https://www.zhipin.com/job_detail/e9d2f725c0c8aafe03Z52dq1FlM~.html,11-20K,Wuhan Site 00579,3-5 years,Bachelor degree,Java Developer,wuhan,3
Company 02748,https://www.zhipin.com/job_detail/054e63e1703bed9d1HNz3tq1Fls~.html,8-13K,Wuhan Site 00580,3-5 years,Associate degree,Java,wuhan,2
Company 02729,https://www.zhipin.com/job_detail/d6215d87a2de94071XJ52Nq9GVU~.html,8-12K,Wuhan Site 00601,1-3 years,Bachelor degree,Java,wuhan,6
Company 01477,https://www.zhipin.com/job_detail/3fbf3878f213d8171X1_3d20F1E~.html,15-22K,Wuhan Site 00604,5-10 years,Bachelor degree,Java Developer,wuhan,3
Company 02749,https://www.zhipin.com/job_detail/04941ba9190c078703182dy9FVQ~.html,15-20K,Wuhan Site 00579,5-10 years,Bachelor degree,JavaDeveloper Engineer,wuhan,4
Company 02750,https://www.zhipin.com/job_detail/9ae39e80d46faa340nZ739u6F1E~.html,11-15K x 13 salaries,Wuhan Site 00586,1-3 years,Bachelor degree,JAVADeveloper Engineer,wuhan,3
Company 02751,https://www.zhipin.com/job_detail/e4725391eaab5c0d1XB63tq1FVc~.html,11-16K x 16 salaries,Wuhan Site 00591,3-5 years,Bachelor degree,Senior JavaEngineer,wuhan,5
Company 02752,https://www.zhipin.com/job_detail/628032631a5f236d03152dy7E1Y~.html,6-8K x 13 salaries,Wuhan Site 00604,1-3 years,Associate degree,JavaDeveloper,wuhan,5
Company 02753,https://www.zhipin.com/job_detail/1f7441183f0080971XB70ti5FVo~.html,10-15K,Wuhan Site 00607,1-3 years,Master degree,Java,wuhan,5
Company 02754,https://www.zhipin.com/job_detail/ef1183798f523f9b1Hxz0960Fls~.html,8-12K x 13 salaries,Wuhan Site 00580,1-3 years,Bachelor degree,javaEngineer,wuhan,1
Company 02677,https://www.zhipin.com/job_detail/caba1b2679086abc1XV5396_Els~.html,15-22K x 13 salaries,Wuhan Site 00593,5-10 years,Bachelor degree,JavaDeveloper Engineer,wuhan,4
Company 00198,https://www.zhipin.com/job_detail/05aecc000b42e85f1HN629y_EVY~.html,7-9K,Wuhan Site 00611,1-3 years,Bachelor degree,JavaDeveloper Engineer,wuhan,2
Company 02755,https://www.zhipin.com/job_detail/aeaa77d3befa755a1HV80t68GFU~.html,15-20K,Wuhan Site 00580,5-10 years,Bachelor degree,JAVAEngineer,wuhan,6
Company 01321,https://www.zhipin.com/job_detail/18301aa1d83b40c10nd63ty_FVI~.html,10-15K,Wuhan Site 00593,3-5 years,Bachelor degree,JavaDeveloper Engineer,wuhan,4
Company 00237,https://www.zhipin.com/job_detail/abdddfe01fd33f461XZ80tm_FVE~.html,8-12K,Wuhan Site 00581,5-10 years,Bachelor degree,Java Developer,wuhan,5
Company 02740,https://www.zhipin.com/job_detail/2d65f122b4a676a203V_39i4GVY~.html,13-17K,Wuhan Site 00588,3-5 years,Bachelor degree,Senior JAVAEngineer,wuhan,4
Company 02756,https://www.zhipin.com/job_detail/31a74f145a967cfb1Xd-2dq4FFU~.html,15-20K,Wuhan Site 00619,3-5 years,Bachelor degree,Java Developer,wuhan,5
Company 02430,https://www.zhipin.com/job_detail/166c08aa20c8970503J50tS4FVo~.html,15-20K x 14 salaries,Wuhan Site 00589,5-10 years,Bachelor degree,javaDeveloper,wuhan,6
Company 02757,https://www.zhipin.com/job_detail/5864f80f510ae6fc1HZ93Ny1GVc~.html,11-20K,Wuhan Site 00580,5-10 years,Bachelor degree,Senior JavaEngineer,wuhan,6
Company 00515,https://www.zhipin.com/job_detail/613d93433ed1f70e1nV92dm5E1s~.html,12-20K,Wuhan Site 00584,5-10 years,Bachelor degree,Senior JAVAArchitect,wuhan,5
Company 00117,https://www.zhipin.com/job_detail/33cca594278484e103x72du8EFA~.html,8-9K,Wuhan Site 00580,3-5 years,Associate degree,JavaDeveloper,wuhan,1
