company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 00616,https://www.zhipin.com/job_detail/09338518bca1abe203Z82dq1FFY~.html,13-24K,Nanjing Site 00122,3-5 years,Bachelor degree,webFrontend,nanjing,5
Company 00714,https://www.zhipin.com/job_detail/6f9b43763d0f4a5a0XF92d65Ew~~.html,15-30K,Nanjing Site 00161,1-3 years,Bachelor degree,Role 00007,nanjing,3
Company 00616,https://www.zhipin.com/job_detail/718fd3b5ca89917c0Xxy29-4EA~~.html,12-24K x 14 salaries,Nanjing Site 00122,Experience not required,Master degree,Java,nanjing,5
Company 00632,https://www.zhipin.com/job_detail/a7da89ba21b5313f1Xxz39y1FFU~.html,9-14K,Nanjing Site 00134,1-3 years,Bachelor degree,RubyDeveloper Engineer,nanjing,1
Company 00710,https://www.zhipin.com/job_detail/2857839db8dc9ebc1Hd53N-6FVE~.html,20-30K,Nanjing Site 00122,1-3 years,Master degree,Role 00256,nanjing,4
Company 00715,https://www.zhipin.com/job_detail/20524ee3197d7ed41HN-39S4GVQ~.html,8-13K,Nanjing Site 00127,Experience not required,Bachelor degree,Role 00257,nanjing,5
Company 00616,https://www.zhipin.com/job_detail/4a4545c9156e17ce03Z_39W6ElE~.html,12-24K,Nanjing Site 00148,1-3 years,Bachelor degree,Role 00242,nanjing,3
Company 00668,https://www.zhipin.com/job_detail/e6506e027e16adbe1nx909y1GVY~.html,4-7K,Nanjing Site 00127,1-3 years,Bachelor degree,Operations Developer Engineer,nanjing,1
Company 00716,https://www.zhipin.com/job_detail/35f4292fa204f5bf03d-2dq-FlY~.html,15-25K x 13 salaries,Nanjing Site 00128,3-5 years,Bachelor degree,Role 00258,nanjing,1
Company 00717,https://www.zhipin.com/job_detail/0f5018b04d1a41e703F93di9GFI~.html,6-9K,Nanjing Site 00166,1-3 years,Bachelor degree,Role 00259,nanjing,2
Company 00710,https://www.zhipin.com/job_detail/7f51e0a4a99dae661Hd62t-1GVY~.html,17-28K,Nanjing Site 00122,1-3 years,Master degree,Role 00260,nanjing,2
Company 00718,https://www.zhipin.com/job_detail/3180680ab0e156ab1Xx_29-5F1Q~.html,8-10K x 13 salaries,Nanjing Site 00167,3-5 years,Master degree,Role 00261,nanjing,6
Company 00623,https://www.zhipin.com/job_detail/c07790518ee8bed81nF50t66E1I~.html,4-6K,Nanjing Site 00131,Less than 1 year,Bachelor degree,C,nanjing,1
Company 00719,https://www.zhipin.com/job_detail/f058d3146a8c2e8c1HJ60t64GFM~.html,9-14K,Nanjing Site 00133,1-3 years,Associate degree,PHP,nanjing,4
Company 00720,https://www.zhipin.com/job_detail/edd88aba381268fe1HN80t65E1E~.html,8-13K,Nanjing Site 00142,3-5 years,Master degree,Role 00262,nanjing,4
Company 00721,https://www.zhipin.com/job_detail/c6be54f8204fca351HN939S-Els~.html,12-22K,Nanjing Site 00168,3-5 years,Bachelor degree,Role 00263,nanjing,5
Company 00722,https://www.zhipin.com/job_detail/b282c4a8879afa321Hdy29-5FlU~.html,15-30K,Nanjing Site 00159,Experience not required,Bachelor degree,Role 00264,nanjing,2
Company 00723,https://www.zhipin.com/job_detail/1497be6b54110c9c1HZ9392_FlA~.html,5-10K,Nanjing Site 00127,Experience not required,Bachelor degree,Node.js,nanjing,6
Company 00723,https://www.zhipin.com/job_detail/993222e9213c88891HZ92Ny0FVs~.html,5-10K,Nanjing Site 00127,Experience not required,Bachelor degree,Role 00265,nanjing,2
Company 00724,https://www.zhipin.com/job_detail/1ae7b7a5698af4331Hx42t2-FVE~.html,15-22K,Nanjing Site 00165,3-5 years,Bachelor degree,Role 00266,nanjing,5
Company 00725,https://www.zhipin.com/job_detail/05df61caab19e0581XN93d29EVE~.html,12-13K,Nanjing Site 00140,3-5 years,Bachelor degree,Role 00267,nanjing,6
Company 00687,https://www.zhipin.com/job_detail/c85021e76ad8c67d1X162tS1F1I~.html,15-30K,Nanjing Site 00138,Experience not required,Education not specified,Senior Test Developer Engineer,nanjing,6
Company 00659,https://www.zhipin.com/job_detail/2a998fb6a935d6a81HV83du4EVI~.html,14-28K,Nanjing Site 00122,1-3 years,Bachelor degree,Backend Developer Engineer,nanjing,6
Company 00726,https://www.zhipin.com/job_detail/b26fba19bc9c10b91Hd63tm9FVA~.html,10-11K,Nanjing Site 00122,1-3 years,Bachelor degree,Big Data Engineer,nanjing,1
Company 00727,https://www.zhipin.com/job_detail/1af9a91f3c6177081XZ52966EFA~.html,15-30K,Nanjing Site 00169,Experience not required,Master degree,Role 00268,nanjing,6
Company 00692,https://www.zhipin.com/job_detail/973d2cf163354a0b1XJ909u7GFU~.html,8-13K,Nanjing Site 00120,1-3 years,Associate degree,WebFrontend Developer Engineer,nanjing,5
Company 00692,https://www.zhipin.com/job_detail/710508d9b0a06d181XJ909q9F1E~.html,8-13K,Nanjing Site 00120,1-3 years,Bachelor degree,webFrontend,nanjing,2
Company 00728,https://www.zhipin.com/job_detail/d5ed11fa8dbb33941nJz3Ny7F1s~.html,10-12K,Nanjing Site 00140,3-5 years,Associate degree,Java,nanjing,2
Company 00005,https://www.zhipin.com/job_detail/60dd800665b3f2a81XBz2967GFM~.html,12-17K,Nanjing Site 00170,5-10 years,Associate degree,Java,nanjing,1
Company 00706,https://www.zhipin.com/job_detail/a146bcfed4f6b6740nd43dq9ElI~.html,10-13K,Nanjing Site 00171,3-5 years,Education not specified,Java,nanjing,6
Company 00729,https://www.zhipin.com/job_detail/ee2bc85a3345e62f1nx639m1FlM~.html,18-25K,Nanjing Site 00139,5-10 years,Bachelor degree,Java,nanjing,4
Company 00616,https://www.zhipin.com/job_detail/608a82ba5dad53871nV_3Nq7FVI~.html,15-30K,Nanjing Site 00122,3-5 years,Bachelor degree,Java,nanjing,2
Company 00117,https://www.zhipin.com/job_detail/532fb9d8afb1599703xz2di8GVE~.html,9-14K x 14 salaries,Nanjing Site 00121,1-3 years,Bachelor degree,java,nanjing,6
Company 00729,https://www.zhipin.com/job_detail/91f2b4ba191533161nx60tW1FVM~.html,12-20K,Nanjing Site 00139,3-5 years,Bachelor degree,Java,nanjing,6
Company 00117,https://www.zhipin.com/job_detail/861f24337fc944420nR50ti8Fls~.html,12-24K,Nanjing Site 00121,3-5 years,Bachelor degree,Java,nanjing,4
Company 00005,https://www.zhipin.com/job_detail/7a5e06d311f3f76503N73dm6Flo~.html,12-22K x 13 salaries,Nanjing Site 00123,1-3 years,Bachelor degree,JavaDeveloper,nanjing,6
Company 00005,https://www.zhipin.com/job_detail/814162b02e3550710nZ73dW6GFQ~.html,18-35K,Nanjing Site 00123,5-10 years,Bachelor degree,Java,nanjing,6
Company 00616,https://www.zhipin.com/job_detail/6bdd70cf508ae06a1nZ52Nq9Elc~.html,13-25K,Nanjing Site 00148,1-3 years,Bachelor degree,Java,nanjing,6
Company 00117,https://www.zhipin.com/job_detail/db857a1316a728a41XNz29i_F1A~.html,13-25K,Nanjing Site 00121,3-5 years,Bachelor degree,java,nanjing,6
Company 00730,https://www.zhipin.com/job_detail/1e14dbf2ce6c503003x52NS8F1A~.html,15-25K,Nanjing Site 00122,5-10 years,Associate degree,Java,nanjing,5
Company 00731,https://www.zhipin.com/job_detail/1da86bfa33f963de1nJ42Ny8EA~~.html,14-22K,Nanjing Site 00154,Experience not required,Master degree,Java,nanjing,1
Company 00616,https://www.zhipin.com/job_detail/eb9c4b16245e96431HR53tW7GFE~.html,11-20K,Nanjing Site 00148,3-5 years,Bachelor degree,JavaEngineer,nanjing,4
Company 00710,https://www.zhipin.com/job_detail/83b2d91db0fd9bfb1HB82ty-ElI~.html,20-40K,Nanjing Site 00122,5-10 years,Master degree,Java,nanjing,4
Company 00689,https://www.zhipin.com/job_detail/0bf225827dc8181203V92N-5Elc~.html,15-25K,Nanjing Site 00172,5-10 years,Bachelor degree,Java,nanjing,5
Company 00616,https://www.zhipin.com/job_detail/8471fbd938b78bb71X1y2Nu9GFs~.html,13-25K,Nanjing Site 00122,1-3 years,Bachelor degree,JavaEngineer,nanjing,3
Company 00732,https://www.zhipin.com/job_detail/a1520412bf0c9c3c0nRz0tq9EVo~.html,11-14K,Nanjing Site 00173,3-5 years,Bachelor degree,Java,nanjing,2
Company 00620,https://www.zhipin.com/job_detail/f268098d38acc9ed03N93d60GFE~.html,10-15K,Nanjing Site 00122,3-5 years,Associate degree,Java,nanjing,5
Company 00005,https://www.zhipin.com/job_detail/eb4ff3070d8a27511Xd-2d25EVA~.html,15-25K x 13 salaries,Nanjing Site 00123,3-5 years,Bachelor degree,JavaDeveloper,nanjing,1
Company 00005,https://www.zhipin.com/job_detail/a27083f005d74aa21n1929q5F1I~.html,10-20K,Nanjing Site 00123,1-3 years,Bachelor degree,Java,nanjing,2
Company 00616,https://www.zhipin.com/job_detail/3fbd1b208e093ac703x-2NS6FlA~.html,20-25K,Nanjing Site 00122,5-10 years,Bachelor degree,Java,nanjing,5
Company 00733,https://www.zhipin.com/job_detail/6b3b148507fbbce61Xx43t26EFQ~.html,10-14K,Nanjing Site 00122,3-5 years,Bachelor degree,Java,nanjing,1
Company 00734,https://www.zhipin.com/job_detail/920b962639310c8f03d43ti0FVU~.html,20-40K x 15 salaries,Nanjing Site 00174,10+ years,Bachelor degree,java(J10369),nanjing,6
Company 00735,https://www.zhipin.com/job_detail/eeca7a37290cde501n150t25EVY~.html,12-18K,Nanjing Site 00149,3-5 years,Associate degree,JAVA,nanjing,3
Company 00736,https://www.zhipin.com/job_detail/f487558f7660bda70nR63tW8GVU~.html,20-40K x 16 salaries,Nanjing Site 00175,3-5 years,Bachelor degree,Java,nanjing,4
Company 00737,https://www.zhipin.com/job_detail/00ece03684306d3d03Z62ti4E1U~.html,10-15K,Nanjing Site 00127,3-5 years,Bachelor degree,Java,nanjing,1
Company 00738,https://www.zhipin.com/job_detail/34a1c6ffcf9622241HJ939q4E1I~.html,11-20K,Nanjing Site 00149,3-5 years,Associate degree,JavaDeveloper,nanjing,5
Company 00739,https://www.zhipin.com/job_detail/9a61dc32c5c874071HFy39S9GFE~.html,9-11K,Nanjing Site 00141,1-3 years,Associate degree,Java,nanjing,1
Company 00649,https://www.zhipin.com/job_detail/35ed7fa04ccf88340nV63Nu8ElY~.html,10-15K x 13 salaries,Nanjing Site 00123,3-5 years,Bachelor degree,JavaInstructor,nanjing,3
Company 00005,https://www.zhipin.com/job_detail/7f1b7eb562c441831X1_2dy-EVA~.html,10-18K,Nanjing Site 00121,Less than 1 year,Bachelor degree,Java,nanjing,3
Company 00005,https://www.zhipin.com/job_detail/22cc374438c2edec1X180t-4ElA~.html,15-25K,Nanjing Site 00123,5-10 years,Bachelor degree,JAVA,nanjing,1
Company 00005,https://www.zhipin.com/job_detail/6fe93d166d2a96c81X152927GVU~.html,9-18K,Nanjing Site 00176,1-3 years,Bachelor degree,Java,nanjing,4
Company 00740,https://www.zhipin.com/job_detail/ddb01a40702bc2a51HV43tS7Flc~.html,15-30K,Nanjing Site 00123,3-5 years,Bachelor degree,Java,nanjing,5
Company 00740,https://www.zhipin.com/job_detail/49192efc844b01580nV92t29FVA~.html,17-30K,Nanjing Site 00123,3-5 years,Bachelor degree,Java,nanjing,6
Company 00741,https://www.zhipin.com/job_detail/ba024d48e7bdbf6803J-3tq-ElE~.html,15-20K,Nanjing Site 00127,3-5 years,Bachelor degree,JavaEngineer,nanjing,3
Company 00117,https://www.zhipin.com/job_detail/fe914731f3e0958b1XB609S6FFo~.html,15-30K,Nanjing Site 00121,Experience not required,Bachelor degree,Java,nanjing,6
Company 00742,https://www.zhipin.com/job_detail/b1a7e4e0b68f333e03F-29-0GFA~.html,14-25K,Nanjing Site 00122,3-5 years,Associate degree,java,nanjing,2
Company 00005,https://www.zhipin.com/job_detail/87356eae2b2c8b071XV-3Ny0EFE~.html,8-13K,Nanjing Site 00123,1-3 years,Bachelor degree,Java,nanjing,6
Company 00743,https://www.zhipin.com/job_detail/ef9c41ee4ad0fdf90nZ839m_EFo~.html,10-15K,Nanjing Site 00127,1-3 years,Bachelor degree,Java,nanjing,4
Company 00005,https://www.zhipin.com/job_detail/489ef3d3ad671b2603xy0tS0FFo~.html,12-24K,Nanjing Site 00123,3-5 years,Bachelor degree,JavaEngineer,nanjing,6
Company 00005,https://www.zhipin.com/job_detail/efa9c23c0c20a31c03xy3NW5E1Y~.html,10-15K,Nanjing Site 00123,3-5 years,Bachelor degree,Java,nanjing,6
Suning,https://www.zhipin.com/job_detail/81b258689e87a8e51Xd83tS5E1o~.html,13-26K,Nanjing Site 00138,5-10 years,Associate degree,JavaDeveloper,nanjing,3
Company 00117,https://www.zhipin.com/job_detail/2780e1188f6ac0c60nV92964FlI~.html,11-22K,Nanjing Site 00121,3-5 years,Bachelor degree,java,nanjing,5
Company 00117,https://www.zhipin.com/job_detail/79c272611f8d25961HV73d69FFY~.html,11-20K,Nanjing Site 00121,3-5 years,Bachelor degree,Senior JavaDeveloper,nanjing,4
Company 00707,https://www.zhipin.com/job_detail/5682c92eb93656be1XF_3ti9E1I~.html,14-27K,Nanjing Site 00154,Experience not required,Master degree,JavaDeveloper Engineer,nanjing,1
Company 00737,https://www.zhipin.com/job_detail/5dbdcb1fe358af380nV429q4F1U~.html,9-14K x 13 salaries,Nanjing Site 00177,1-3 years,Bachelor degree,JavaDeveloper,nanjing,5
Company 00744,https://www.zhipin.com/job_detail/661de91fee54a6bd1XV83dW7EFU~.html,8-12K,Nanjing Site 00127,3-5 years,Bachelor degree,JavaEngineer,nanjing,4
Company 00634,https://www.zhipin.com/job_detail/2daebc265ef1e5b003B72tq-EFs~.html,10-15K x 13 salaries,Nanjing Site 00127,3-5 years,Bachelor degree,javaDeveloper Engineer,nanjing,5
Company 00188,https://www.zhipin.com/job_detail/474ead6b17c3f5d103x839-5ElA~.html,10-15K,Nanjing Site 00141,3-5 years,Bachelor degree,JavaSenior,nanjing,5
isoftstone,https://www.zhipin.com/job_detail/b40c726d74af6a510nV72dq9EVI~.html,10-15K,Nanjing Site 00123,3-5 years,Bachelor degree,JavaDeveloper,nanjing,3
Company 00745,https://www.zhipin.com/job_detail/35c223518169cd88031_29i5FlM~.html,12-20K,Nanjing Site 00171,3-5 years,Bachelor degree,JavaEngineer,nanjing,3
Company 00247,https://www.zhipin.com/job_detail/43032a120e399e321HVy0ty9E1Q~.html,8-16K,Nanjing Site 00123,1-3 years,Bachelor degree,JavaEngineer,nanjing,4
Company 00634,https://www.zhipin.com/job_detail/d8ecd76501767f0d1Hd_3ty6GVY~.html,15-30K,Nanjing Site 00127,5-10 years,Bachelor degree,Java,nanjing,6
Company 00091,https://www.zhipin.com/job_detail/c1ca6f8cb3cd689203F93ty8GVs~.html,15-30K,Nanjing Site 00168,3-5 years,Bachelor degree,Java,nanjing,6
Company 00212,https://www.zhipin.com/job_detail/f3737b1c184e5f9603F539q1F1M~.html,11-17K,Nanjing Site 00127,3-5 years,Associate degree,javaEngineer,nanjing,3
Company 00695,https://www.zhipin.com/job_detail/7ef4c5bbc4f5f3ec1nNz29u-E1U~.html,9-18K,Nanjing Site 00160,3-5 years,Bachelor degree,Java,nanjing,1
Company 00746,https://www.zhipin.com/job_detail/7e315ea71d13006d0nV52Nu-F1o~.html,5-10K,Nanjing Site 00178,Experience not required,Bachelor degree,JavaDeveloper Engineer,nanjing,4
Company 00747,https://www.zhipin.com/job_detail/689af5d6c9729b0d1HRz2Ny4EFs~.html,12-24K,Nanjing Site 00122,3-5 years,Bachelor degree,Java Developer,nanjing,4
Company 00005,https://www.zhipin.com/job_detail/dd71702c5f077d58031-2ty6Fls~.html,12-20K,Nanjing Site 00123,3-5 years,Bachelor degree,Java,nanjing,4
Company 00615,https://www.zhipin.com/job_detail/0d4b49fdf731e61b03B52NW_GFc~.html,15-30K,Nanjing Site 00120,Experience not required,Education not specified,Java Developer,nanjing,4
Company 00748,https://www.zhipin.com/job_detail/b8ebb865c748b4081X1_29S6FVI~.html,13-23K,Nanjing Site 00127,Less than 1 year,Bachelor degree,Java,nanjing,5
Company 00741,https://www.zhipin.com/job_detail/88d395e864e70c970nV43ti-FFM~.html,20-35K,Nanjing Site 00127,5-10 years,Bachelor degree,Senior javaEngineer,nanjing,3
Company 00005,https://www.zhipin.com/job_detail/35107655ad5628880nZ62N6_E1M~.html,15-30K,Nanjing Site 00123,Experience not required,Bachelor degree,java,nanjing,2
Company 00616,https://www.zhipin.com/job_detail/394992a2938fe17403R_0tW4E1Y~.html,13-26K x 14 salaries,Nanjing Site 00148,3-5 years,Bachelor degree,Java,nanjing,3
Company 00634,https://www.zhipin.com/job_detail/b7359d506f2e2f441XF82tq6FFc~.html,12-24K,Nanjing Site 00127,3-5 years,Bachelor degree,Java Developer,nanjing,4
Company 00005,https://www.zhipin.com/job_detail/59ba5a9d000487520nV-296_GVM~.html,10-15K,Nanjing Site 00123,3-5 years,Bachelor degree,JAVA web,nanjing,6
Company 00749,https://www.zhipin.com/job_detail/9b32cb7aec1f42281XN_09y4F1E~.html,5-7K,Nanjing Site 00139,1-3 years,Bachelor degree,Java,nanjing,4
Company 00750,https://www.zhipin.com/job_detail/5233c6e6dad6135e0XJ629u1Eg~~.html,22-30K x 13 salaries,Nanjing Site 00158,5-10 years,Bachelor degree,Java,nanjing,3
Company 00005,https://www.zhipin.com/job_detail/9a94fc3c5b716eb503Ny3tm_FFo~.html,12-24K,Nanjing Site 00123,Experience not required,Bachelor degree,Java,nanjing,4
Company 00751,https://www.zhipin.com/job_detail/5b1660db9f18176e1XF43t-0GVE~.html,10-17K,Nanjing Site 00134,3-5 years,Bachelor degree,javaEngineer,nanjing,2
Company 00752,https://www.zhipin.com/job_detail/0e9440e1b1a9b5f31H1539i9FlI~.html,10-15K,Nanjing Site 00137,1-3 years,Bachelor degree,Java,nanjing,4
Company 00753,https://www.zhipin.com/job_detail/fdb7d0264aa7eaba1HF93Ny9E1Q~.html,10-15K,Nanjing Site 00166,3-5 years,Associate degree,Senior JavaDeveloper Engineer,nanjing,1
Company 00179,https://www.zhipin.com/job_detail/e53cbcddd6331ca603V53921FlY~.html,11-18K,Nanjing Site 00127,3-5 years,Associate degree,Java,nanjing,2
Company 00188,https://www.zhipin.com/job_detail/18e00a4a6a29d2f603Vy29m4GFA~.html,6-11K,Nanjing Site 00141,1-3 years,Bachelor degree,Java,nanjing,6
Company 00754,https://www.zhipin.com/job_detail/94e6bb0a7b0a48c41H183d61EVA~.html,20-25K,Nanjing Site 00141,5-10 years,Bachelor degree,JAVA Leader,nanjing,5
Company 00755,https://www.zhipin.com/job_detail/259835fa3b38a79f03192tq4E1A~.html,7-10K,Nanjing Site 00141,Experience not required,Bachelor degree,Java,nanjing,5
Company 00756,https://www.zhipin.com/job_detail/2ec0cfe9105093911Hd92d-_ElQ~.html,12-20K x 15 salaries,Nanjing Site 00141,3-5 years,Bachelor degree,JAVADeveloper,nanjing,3
Company 00740,https://www.zhipin.com/job_detail/01ef31faaa05b33a0HZ539W8GA~~.html,11-22K x 13 salaries,Nanjing Site 00123,3-5 years,Bachelor degree,JavaEngineer,nanjing,4
Company 00757,https://www.zhipin.com/job_detail/e9cb1936fe7eddb903B83tW5Fls~.html,8-12K x 13 salaries,Nanjing Site 00123,1-3 years,Bachelor degree,Java Engineer,nanjing,2
Company 00133,https://www.zhipin.com/job_detail/f819f8d69f6f04831XJ_29q0Elc~.html,30-45K,Nanjing Site 00152,3-5 years,Bachelor degree,Java,nanjing,3
Company 00758,https://www.zhipin.com/job_detail/bd7f5dfa3d317bf91n142du8ElI~.html,2-4K,Nanjing Site 00127,Experience not required,Bachelor degree,JAVADeveloper,nanjing,3
Company 00735,https://www.zhipin.com/job_detail/3daceac33d6066ca1XB52Nq_ElY~.html,10-16K,Nanjing Site 00149,3-5 years,Associate degree,JAVAEngineer,nanjing,6
Company 00759,https://www.zhipin.com/job_detail/a381d854bfb9561703Z-3dW-FlQ~.html,10-15K,Nanjing Site 00138,1-3 years,Associate degree,Java,nanjing,6
Company 00707,https://www.zhipin.com/job_detail/814b5f74d8fef1931H180ty6Els~.html,16-22K,Nanjing Site 00154,1-3 years,Master degree,JavaDeveloper Engineer,nanjing,2
Company 00091,https://www.zhipin.com/job_detail/8cdb34e547c8252a0nZz09y_F1o~.html,12-18K,Nanjing Site 00168,3-5 years,Bachelor degree,Java Backend Developer,nanjing,6
Company 00117,https://www.zhipin.com/job_detail/77732504a1264bb61XB-09m_F1U~.html,10-15K,Nanjing Site 00140,1-3 years,Bachelor degree,Java,nanjing,5
Company 00057,https://www.zhipin.com/job_detail/9e47a5e11453813f0nV939-1EFo~.html,11-20K,Nanjing Site 00139,1-3 years,Bachelor degree,Java Developer,nanjing,6
Company 00117,https://www.zhipin.com/job_detail/a976f62b66633b7803d409-7F1M~.html,15-30K,Nanjing Site 00127,5-10 years,Bachelor degree,Senior JavaEngineer,nanjing,6
Company 00706,https://www.zhipin.com/job_detail/c9773d1be59798341H16096-ElU~.html,11-22K,Nanjing Site 00139,Experience not required,Bachelor degree,JavaDeveloper Engineer,nanjing,1
Company 00117,https://www.zhipin.com/job_detail/474f19ec13054f4c1nV62tm9GFM~.html,8-16K,Nanjing Site 00124,1-3 years,Bachelor degree,Java,nanjing,4
Company 00760,https://www.zhipin.com/job_detail/8dd33be363ab33681XN709y8GVs~.html,25-35K,Nanjing Site 00179,5-10 years,Bachelor degree,Java Developer,nanjing,5
Company 00761,https://www.zhipin.com/job_detail/af6e42536e12b1ef1Xxz3d--ElU~.html,8-12K,Nanjing Site 00180,1-3 years,Bachelor degree,JavaEngineer,nanjing,3
Company 00762,https://www.zhipin.com/job_detail/ff3216428f1ccb550nV90tu0GFE~.html,12-24K,Nanjing Site 00152,3-5 years,Bachelor degree,JavaDeveloper,nanjing,1
Company 00657,https://www.zhipin.com/job_detail/ba7081964cb1efb51nR82di9FFE~.html,11-14K,Nanjing Site 00154,3-5 years,Bachelor degree,Java,nanjing,5
Company 00763,https://www.zhipin.com/job_detail/9e29734f6c0c0b0803V82tq0E1Q~.html,16-22K x 14 salaries,Nanjing Site 00138,5-10 years,Bachelor degree,JavaSenior Engineer,nanjing,1
Company 00764,https://www.zhipin.com/job_detail/fab454a0c760b3fa1Hx93t-5EFY~.html,15-25K,Nanjing Site 00165,3-5 years,Bachelor degree,Java,nanjing,1
Company 00740,https://www.zhipin.com/job_detail/de00581a8336983e1H1-3dq0EFs~.html,7-12K,Nanjing Site 00123,1-3 years,Bachelor degree,JavaDeveloper Engineer,nanjing,5
Company 00765,https://www.zhipin.com/job_detail/81d916d536fde3fb1XB83NS9E1U~.html,11-20K,Nanjing Site 00120,3-5 years,Bachelor degree,Java,nanjing,3
Company 00766,https://www.zhipin.com/job_detail/d4879ec68db90c1b0nZz0t61EVA~.html,8-13K x 14 salaries,Nanjing Site 00179,1-3 years,Bachelor degree,javaEngineer,nanjing,4
Company 00117,https://www.zhipin.com/job_detail/9cfd2ccd0661822c1H172968EVA~.html,11-22K,Nanjing Site 00121,1-3 years,Bachelor degree,Java,nanjing,3
Company 00133,https://www.zhipin.com/job_detail/54941f0e877b18bc0nV62d6-EFM~.html,25-45K x 16 salaries,Nanjing Site 00141,3-5 years,Master degree,Java Developer,nanjing,2
Company 00767,https://www.zhipin.com/job_detail/c0dbdf2c607d67031nJ_3dy0EFs~.html,8-13K,Nanjing Site 00122,1-3 years,Bachelor degree,Java,nanjing,2
Company 00622,https://www.zhipin.com/job_detail/a631366389b271f81X1y0920EFA~.html,10-11K,Nanjing Site 00127,3-5 years,Associate degree,Java,nanjing,3
Company 00768,https://www.zhipin.com/job_detail/52bee551c4e36d851XR50t2-FVQ~.html,6-12K,Nanjing Site 00181,3-5 years,Bachelor degree,Java,nanjing,1
Company 00769,https://www.zhipin.com/job_detail/33e39e372b30b7bd1XZ82tS_GFE~.html,15-25K,Nanjing Site 00120,3-5 years,Associate degree,JavaSenior Developer Engineer,nanjing,1
Company 00770,https://www.zhipin.com/job_detail/24ce0cd14f77e25e03Z_0tm1E1I~.html,10-15K,Nanjing Site 00161,3-5 years,Bachelor degree,Java Developer,nanjing,4
Company 00706,https://www.zhipin.com/job_detail/bb3639f2db96234d031_3961EVM~.html,12-24K,Nanjing Site 00171,3-5 years,Bachelor degree,JavaDeveloper Engineer,nanjing,2
Company 00686,https://www.zhipin.com/job_detail/9eb321dbde36bcda1HB73N2-Flo~.html,15-25K,Nanjing Site 00133,3-5 years,Bachelor degree,JavaEngineer,nanjing,5
Company 00169,https://www.zhipin.com/job_detail/fcaf1da2870d73cf03x-3tu7GFY~.html,10-15K,Nanjing Site 00168,3-5 years,Bachelor degree,Java,nanjing,6
Company 00771,https://www.zhipin.com/job_detail/75b49b9b5bf6e56c031z0926GVs~.html,18-25K x 14 salaries,Nanjing Site 00159,5-10 years,Bachelor degree,Java Developer,nanjing,3
Company 00772,https://www.zhipin.com/job_detail/7a1dd1fef44aff761nxz39-_F1E~.html,4-6K,Nanjing Site 00120,Experience not required,Associate degree,Java Developer,nanjing,2
Company 00773,https://www.zhipin.com/job_detail/ebbfd3af4904c32a0nRz2dW6EVA~.html,10-15K x 14 salaries,Nanjing Site 00120,3-5 years,Bachelor degree,javaEngineer,nanjing,5
Company 00774,https://www.zhipin.com/job_detail/1fc17f5b5ee7f05903180tW6FlE~.html,15-30K,Nanjing Site 00122,3-5 years,Bachelor degree,JavaDeveloper,nanjing,4
Suning,https://www.zhipin.com/job_detail/a7b6ed7a9125dc761HR42d-1F1I~.html,15-25K,Nanjing Site 00138,5-10 years,Associate degree,Java Developer,nanjing,3
Company 00775,https://www.zhipin.com/job_detail/28866943a5c6f2330nR_09y5EFU~.html,10-15K x 14 salaries,Nanjing Site 00179,3-5 years,Associate degree,java,nanjing,3
Company 00133,https://www.zhipin.com/job_detail/2f3800ef36c5c5651nxy2Nu-EVo~.html,18-36K,Nanjing Site 00152,3-5 years,Bachelor degree,javaEngineer /Specialist,nanjing,2
Company 00776,https://www.zhipin.com/job_detail/56d8de44bfd4933a0nZ92t-1FFE~.html,20-25K x 15 salaries,Nanjing Site 00141,5-10 years,Bachelor degree,JavaDeveloper Engineer,nanjing,4
Company 00005,https://www.zhipin.com/job_detail/6c7088c7bf21086c1XFy296_FFQ~.html,14-28K,Nanjing Site 00176,3-5 years,Bachelor degree,JAVA,nanjing,6
Company 00005,https://www.zhipin.com/job_detail/f4af9c88184692741Xd-39q6GFQ~.html,15-25K,Nanjing Site 00123,1-3 years,Bachelor degree,java,nanjing,6
Company 00635,https://www.zhipin.com/job_detail/0528044c5966a31b0nV62tW9FVo~.html,11-17K,Nanjing Site 00139,3-5 years,Associate degree,javaDeveloper,nanjing,3
Company 00777,https://www.zhipin.com/job_detail/ec6b6c4eaae29ea51HF_0tW4EFU~.html,15-23K,Nanjing Site 00145,5-10 years,Bachelor degree,Java Developer,nanjing,5
newlixon,https://www.zhipin.com/job_detail/fd4eb9e6f1b65fbc1nN63968GVQ~.html,10-20K,Nanjing Site 00141,3-5 years,Bachelor degree,Java,nanjing,6
Company 00083,https://www.zhipin.com/job_detail/6ba8f422b0dc510b03Z42d20FVU~.html,12-24K x 14 salaries,Nanjing Site 00122,3-5 years,Bachelor degree,JavaDeveloper Engineer,nanjing,5
Company 00778,https://www.zhipin.com/job_detail/8fead275454db56c03F73d61FFc~.html,15-25K,Nanjing Site 00127,3-5 years,Bachelor degree,Java,nanjing,2
Company 00173,https://www.zhipin.com/job_detail/bdc1c2c65a43341a03Z729u4ElM~.html,5-10K,Nanjing Site 00137,1-3 years,Bachelor degree,Java Developer,nanjing,1
Company 00117,https://www.zhipin.com/job_detail/7d433a5e1151e09703N-3Ni8Els~.html,15-20K,Nanjing Site 00141,3-5 years,Bachelor degree,Java,nanjing,3
